response_text,count,audio_s3_uri,response_hash,locale,audio_http_url
"""네, 맞습니다! 고객님 소개 시 수수료는 **다음날 바로 계좌로 입금**해드립니다. 궁금한 점 있으시면 언제든지 문의 주세요""",2,s3://tts-bucket-250810/ko-KR/a2973c59984c2a52.wav,a2973c59984c2a52,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/a2973c59984c2a52.wav
"""네, 맞습니다! 고객 소개 후 수수료는 다음날 바로 계좌로 입금해드립니다. 추가 질문 있으시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/45d36e8c34430086.wav,45d36e8c34430086,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/45d36e8c34430086.wav
"""네, 말씀해주셔서 감사합니다. 가족과 상의하신 후에 연락 주셔도 됩니다. 제가 문자로 더 자세한 정보 보내드릴게요. 😊""",2,s3://tts-bucket-250810/ko-KR/fa42718a359e881f.wav,fa42718a359e881f,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/fa42718a359e881f.wav
"""네, 말씀하신 대로 가족과 상의해보세요. 필요하시면 더 자세한 정보 문자로 보내드릴게요. 감사합니다""",2,s3://tts-bucket-250810/ko-KR/c11a13241b12f0cd.wav,c11a13241b12f0cd,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/c11a13241b12f0cd.wav
"""네, 많은 분들이 이용하시고 체결율도 95% 이상입니다. 함께 하시면 좋은 혜택 많이 누리실 수 있습니다""",2,s3://tts-bucket-250810/ko-KR/896d0f1bb8e3d1c6.wav,896d0f1bb8e3d1c6,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/896d0f1bb8e3d1c6.wav
"""네, 많은 분들이 이용하시고 계십니다. 체결율이 95% 이상이라 신뢰할 수 있는 서비스입니다. 함께 하시면 좋을 것 같습니다""",2,s3://tts-bucket-250810/ko-KR/62bc5b3aa204a630.wav,62bc5b3aa204a630,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/62bc5b3aa204a630.wav
"""네, 많은 딜러님들이 저희 서비스를 이용하시고 긍정적인 후기를 주셨습니다. 예를 들어, 한 딜러님은 고객 소개로 빠른 수익을 얻으셨고, 또 다른 분은 광고비를 통해 추가 판매를 촉진할 수 있었다고 하셨습니다. 필요하시면 더 구체적인 사례를 문자로 보내드릴게요! 📱""",2,s3://tts-bucket-250810/ko-KR/c4824d30fcc08380.wav,c4824d30fcc08380,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/c4824d30fcc08380.wav
"""네, 많은 딜러님들이 저희 서비스를 이용하고 계십니다. 특히 수수료가 7%로 경쟁력이 있어 많은 분들이 긍정적으로 반응하고 있습니다. 더 궁금하신 점 있으시면 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/d8631e9c5ad938b9.wav,d8631e9c5ad938b9,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/d8631e9c5ad938b9.wav
"""네, 맞습니다! 고객님을 소개해주시면 광고비를 지급해드립니다. 관심 있으신가요?""",2,s3://tts-bucket-250810/ko-KR/baf37049d78cb475.wav,baf37049d78cb475,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/baf37049d78cb475.wav
"""네, 명함 내용 문자로 남겨드릴게요. 감사합니다""",2,s3://tts-bucket-250810/ko-KR/8961337aa06f3ac7.wav,8961337aa06f3ac7,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/8961337aa06f3ac7.wav
"""네, 명함 내용 문자로 남겨드릴게요! 감사합니다""",2,s3://tts-bucket-250810/ko-KR/5da3d0abf03e98ad.wav,5da3d0abf03e98ad,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/5da3d0abf03e98ad.wav
"""네, 맞아요! 고객님이 자동차보험을 소개해 주시면 광고비를 드리면서 혜택이 많습니다. 궁금하신 점 있으신가요""",2,s3://tts-bucket-250810/ko-KR/380f609a3f3fef19.wav,380f609a3f3fef19,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/380f609a3f3fef19.wav
"""네, 맞습니다. 차집사는 금융감독원에 등록된 업체입니다. 안정적으로 서비스를 제공하고 있습니다. 추가 질문 있으신가요""",2,s3://tts-bucket-250810/ko-KR/3f37a053716e4ff4.wav,3f37a053716e4ff4,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/3f37a053716e4ff4.wav
"""네, 맞습니다. 수수료는 고객님의 계좌로 익일 오후에 바로 입금해드립니다""",2,s3://tts-bucket-250810/ko-KR/8bd8480c0ed1dcef.wav,8bd8480c0ed1dcef,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/8bd8480c0ed1dcef.wav
"""네, 맞습니다. 소개해주신 고객이 계약을 완료하면 **다음날 바로 계좌로 입금**해드려요. 추가 문의 있으시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/4d8dc56c36559fca.wav,4d8dc56c36559fca,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/4d8dc56c36559fca.wav
"""네, 맞습니다. 소개해 주신 고객이 보험 가입 시, 수수료는 **다음날 바로 계좌로 입금**해드립니다.""",2,s3://tts-bucket-250810/ko-KR/7e2dba15b877eb8c.wav,7e2dba15b877eb8c,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/7e2dba15b877eb8c.wav
"""네, 맞습니다. 다이렉트는 간단한 절차로 진행되며, 고객님께서 필요한 정보만 제공하시면 됩니다. 문자로 자세한 내용 보내드릴게요""",2,s3://tts-bucket-250810/ko-KR/1fde7f6658d0a3f5.wav,1fde7f6658d0a3f5,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/1fde7f6658d0a3f5.wav
"""네, 맞습니다. 고객님 소개 후 수수료는 **계좌로 바로 입금**해드립니다""",2,s3://tts-bucket-250810/ko-KR/4ddca2496a09e5b1.wav,4ddca2496a09e5b1,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/4ddca2496a09e5b1.wav
"""네, 맞습니다! 차집사는 다이렉트 자동차보험 비교견적 서비스를 제공하는 회사입니다. 고객님이 판매한 차량에 대해 보험 가입을 연결해주시면 광고비를 드리는 프로그램이 있습니다. 관심 있으신가요""",2,s3://tts-bucket-250810/ko-KR/09640af6aad924bf.wav,09640af6aad924bf,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/09640af6aad924bf.wav
"""네, 맞습니다! 사고가 많으신 고객님들도 오프라인으로 가입하실 수 있습니다. 이 경우 최대 **10% 수수료**를 지급해드립니다. 추가 궁금한 점 있으시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/8c1a76140f1d0422.wav,8c1a76140f1d0422,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/8c1a76140f1d0422.wav
"""네, 맞습니다! 온라인으로 다이렉트 가입시 7% 수수료를 지급해드리고, 사고가 많아 다이렉트 가입이 안되는 고객님은 오프라인으로도 가입이 가능하여 10% 수수료를 지급해드립니다""",2,s3://tts-bucket-250810/ko-KR/64c34c39248653da.wav,64c34c39248653da,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/64c34c39248653da.wav
"""네, 맞습니다! 온라인 다이렉트 가입은 7% 수수료를 익일에 지급해드리고, 사고가 많아 다이렉트 가입이 안 되는 고객님은 오프라인으로 가입하실 수 있어요. 이 경우에는 10% 수수료를 지급해드립니다""",2,s3://tts-bucket-250810/ko-KR/d85561016d3a4bfe.wav,d85561016d3a4bfe,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/d85561016d3a4bfe.wav
"""네, 맞습니다! 오프라인으로 진행하시면 **10% 수수료**를 지급해드립니다. 자세한 내용은 카톡으로 다시 안내해드릴게요. 😊""",2,s3://tts-bucket-250810/ko-KR/770656231370fd29.wav,770656231370fd29,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/770656231370fd29.wav
"""네, 맞습니다! 수수료는 최대 7%로, 성사 시 익일 지급해드립니다""",2,s3://tts-bucket-250810/ko-KR/b275ed33292f2572.wav,b275ed33292f2572,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/b275ed33292f2572.wav
"""네, 맞습니다! 소개해주신 고객의 보험료의 **7%를 수수료로 지급**해드립니다. 궁금하신 점 더 있으신가요""",2,s3://tts-bucket-250810/ko-KR/5dc48211e45c2115.wav,5dc48211e45c2115,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/5dc48211e45c2115.wav
"""네, 맞습니다! 소개해주신 고객의 보험료의 **7%를 수수료**로 지급해드립니다""",2,s3://tts-bucket-250810/ko-KR/02371e4b90276512.wav,02371e4b90276512,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/02371e4b90276512.wav
"""네, 맞습니다! 소개해주신 고객의 보험료에서 7%를 수수료로 지급해드립니다""",2,s3://tts-bucket-250810/ko-KR/2516fc453df3336b.wav,2516fc453df3336b,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/2516fc453df3336b.wav
"""네, 맞습니다! 소개해주시는 고객의 보험료의 **7%**를 수수료로 지급해드립니다""",2,s3://tts-bucket-250810/ko-KR/d7525bf867bc409d.wav,d7525bf867bc409d,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/d7525bf867bc409d.wav
"""네, 맞습니다! 소개해 주시면 보험료의 **7%**를 딜러님께 지급해드립니다""",2,s3://tts-bucket-250810/ko-KR/04c6c776b79f95f8.wav,04c6c776b79f95f8,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/04c6c776b79f95f8.wav
"""네, 맞습니다! 소개료는 보험료의 7%를 현금으로 지급해드립니다""",2,s3://tts-bucket-250810/ko-KR/e8cdc2ed07398925.wav,e8cdc2ed07398925,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/e8cdc2ed07398925.wav
"""네, 맞습니다! 저희는 다이렉트 자동차보험 비교견적 전문 회사입니다. 고객님께서 자동차보험을 소개해주시면 광고비를 지급해드리는 프로그램이 있습니다""",2,s3://tts-bucket-250810/ko-KR/593eed1eac1bd6b0.wav,593eed1eac1bd6b0,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/593eed1eac1bd6b0.wav
"""네, 괜찮습니다! 간단히 문자로 정보 보내드릴게요. 감사합니다""",2,s3://tts-bucket-250810/ko-KR/4fbb1153b6474dd8.wav,4fbb1153b6474dd8,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/4fbb1153b6474dd8.wav
"""네, 괜찮습니다! 간단한 내용 문자로 보내드릴게요. 연락 필요한 때 언제든지 말씀해 주세요! 감사합니다. 😊""",2,s3://tts-bucket-250810/ko-KR/34eea9c29788ed6f.wav,34eea9c29788ed6f,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/34eea9c29788ed6f.wav
"""네, 괜찮습니다! 간단한 내용 문자로 보내드릴게요. 나중에 확인해 주시면 됩니다. 감사합니다""",2,s3://tts-bucket-250810/ko-KR/00a7037fbda08055.wav,00a7037fbda08055,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/00a7037fbda08055.wav
"""네, 괜찮습니다! 간단하게 안내해드리면, 저희 차집사에서 자동차보험 비교견적을 통해 많은 혜택을 드리고 있으니 나중에 필요하실 때 언제든지 연락 주시면 좋겠습니다. 문자로도 정보 보내드릴게요! 감사합니다""",2,s3://tts-bucket-250810/ko-KR/445990b09722b0db.wav,445990b09722b0db,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/445990b09722b0db.wav
"""네, 광고비는 수수료로 **현금 지급**해드립니다. 최대 **7%**로 다음날 바로 지급됩니다""",2,s3://tts-bucket-250810/ko-KR/5e1ed507349acbe8.wav,5e1ed507349acbe8,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/5e1ed507349acbe8.wav
"""네, 고객을 소개해주시면 보험료의 **최대 7%**를 광고비로 지급해드립니다. 소개가 완료되면 다음날 바로 지급되며, 삼성과도 제휴되어 있어요. 상세한 절차가 필요하시면 문자로 명함 보내드릴게요""",2,s3://tts-bucket-250810/ko-KR/7fdc3b1e34b8c05a.wav,7fdc3b1e34b8c05a,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/7fdc3b1e34b8c05a.wav
"""네, 고객을 소개해주시면 다이렉트 보험 가입 시 **최대 7%의 광고비**를 다음날 바로 지급해드립니다. 간단하게 고객 정보를 보내주시면 됩니다. 문자로도 자세한 내용을 보내드릴게요""",2,s3://tts-bucket-250810/ko-KR/018f4ec33cb24b96.wav,018f4ec33cb24b96,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/018f4ec33cb24b96.wav
"""네, 고객님이 사고가 많으셔도 오프라인으로 가입이 가능합니다. 가입 후에는 딜러님께 보험 관련 연락이 가지 않도록 ai 1668-4007 번호를 운영하고 있습니다. 추가 궁금한 점이 있으신가요""",2,s3://tts-bucket-250810/ko-KR/d8ab3a952d380651.wav,d8ab3a952d380651,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/d8ab3a952d380651.wav
"""네, 고객님들께서 차집사 서비스를 통해 **저렴한 보험료**와 **신속한 지원**에 만족하셨다는 후기가 많습니다. 특히, **광고비 지급**에 대해 긍정적인 반응이 많습니다. 더 궁금한 점 있으시면 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/fa81a63278187fa6.wav,fa81a63278187fa6,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/fa81a63278187fa6.wav
"""네, 고객님들께서 저희 차집사 서비스를 통해 만족스러운 보험료 절감을 경험하셨다는 후기가 많습니다. 고객님들께서 쉽게 비교하고 선택할 수 있어서 좋았다고 말씀하십니다. 추가적인 후기나 궁금한 점이 있으시면 문자로 보내드릴게요""",2,s3://tts-bucket-250810/ko-KR/5944c883bce23743.wav,5944c883bce23743,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/5944c883bce23743.wav
"""네, 많은 딜러님들이 이용하고 계세요. 체결율이 **95% 이상**으로 굉장히 높은 편입니다. 함께 하시면 좋은 혜택이 많습니다""",2,s3://tts-bucket-250810/ko-KR/9f92229e06d2fbe6.wav,9f92229e06d2fbe6,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/9f92229e06d2fbe6.wav
"""네, 고객님들께서 매우 긍정적인 후기를 남겨주셨어요. """"차집사 덕분에 보험료를 많이 절약했다""""는 의견이 많습니다. 더 궁금하신 점 있으시면 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/8c11ae52650c6fd7.wav,8c11ae52650c6fd7,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/8c11ae52650c6fd7.wav
"""네, 고객님께서 소개해주신 분이 보험에 가입하면 보장을 받을 수 있습니다. 보험 가입 후에는 여러 가지 보장 혜택이 제공됩니다. 더 궁금하신 점이 있으시면 말씀해 주세요!""",2,s3://tts-bucket-250810/ko-KR/9c5276c4eccef3c9.wav,9c5276c4eccef3c9,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/9c5276c4eccef3c9.wav
"""네, 고객님. 수수료는 계좌로 익일 오후에 바로 지급해드립니다""",2,s3://tts-bucket-250810/ko-KR/6fd0c119752f609e.wav,6fd0c119752f609e,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/6fd0c119752f609e.wav
"""네, 고객님. 담당자 연락처와 명함은 문자로 보내드리겠습니다. 잠시만 기다려 주시겠어요""",2,s3://tts-bucket-250810/ko-KR/dfc02027d062d55d.wav,dfc02027d062d55d,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/dfc02027d062d55d.wav
"""네, 고객님. 고객님이 소개해주신 고객이 저희 차집사에서 자동차보험 견적을 진행하면, 수수료를 지급해드리는 구조입니다. 소개 후에는 간단한 절차로 진행되며, 연락처만 주시면 제가 자세히 안내해드리겠습니다""",2,s3://tts-bucket-250810/ko-KR/2589e66025575d34.wav,2589e66025575d34,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/2589e66025575d34.wav
"""네, 고객님! 차집사와 제휴를 통해 보장받으실 수 있습니다. 보험료 비교견적을 통해 가장 적합한 상품을 선택하실 수 있으니 안심하고 연락 주세요""",2,s3://tts-bucket-250810/ko-KR/f4ab6fe2602bcd33.wav,f4ab6fe2602bcd33,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/f4ab6fe2602bcd33.wav
"""네, 고객님! 저희 차집사에서 제공하는 자동차보험은 다양한 보장 옵션이 있습니다. 필요하신 보장 내용을 상담해드릴 수 있으니 언제든지 문의해주세요""",2,s3://tts-bucket-250810/ko-KR/461fcbae31e0e8d1.wav,461fcbae31e0e8d1,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/461fcbae31e0e8d1.wav
"""네, 고객님! 자동차보험을 소개해 주시면 최대 7%의 광고비를 드리고, 다음날 바로 지급됩니다. 삼성과 제휴되어 있어 더욱 유리합니다. 더 궁금한 점 있으시면 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/5500ceaa22725683.wav,5500ceaa22725683,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/5500ceaa22725683.wav
"""네, 고객님! 자동차보험을 소개해 주시면 최대 7%의 광고비를 다음날 바로 지급해드립니다. 관심 있으신가요""",2,s3://tts-bucket-250810/ko-KR/62bd1dc338240e80.wav,62bd1dc338240e80,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/62bd1dc338240e80.wav
"""네, 고객님! 자동차를 판매할 때 저희에게 고객을 소개해주시면, 소개 건당 최대 **7%의 광고비**를 다음날 바로 지급해드립니다. 또한, 첫 문의 시에는 **cu 5천원 상품권**도 드리니 많은 소개 부탁드립니다. 궁금하신 점 있으시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/51c8c39daa3b1a83.wav,51c8c39daa3b1a83,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/51c8c39daa3b1a83.wav
"""네, 고객님들께서 빠른 가입과 혜택에 만족하셨다는 후기가 많습니다. 많은 분들이 저희 서비스를 통해 할인 혜택을 받으셨고, 간편한 절차에 감사하다는 말씀도 많이 해주셨어요. 궁금하신 내용이 더 있으시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/87ece4512886ce2b.wav,87ece4512886ce2b,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/87ece4512886ce2b.wav
"""네, 많은 고객님들이 저희 차집사 서비스를 통해 저렴한 보험료와 빠른 지급을 경험하셨습니다. 특히 광고비 지급이 만족스럽다는 후기가 많습니다. 관심 있으시면 더 자세한 내용 문자로도 안내해드릴게요!""",2,s3://tts-bucket-250810/ko-KR/8ee45f1f4d022269.wav,8ee45f1f4d022269,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/8ee45f1f4d022269.wav
"""네, 많은 고객님들이 저희 서비스를 통해 보험료 절감을 경험하셨습니다. 특히 빠른 지급과 간편한 절차에 대해 긍정적인 후기가 많습니다. 더 궁금하신 점 있으시면 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/1f7fc60b45a22aa5.wav,1f7fc60b45a22aa5,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/1f7fc60b45a22aa5.wav
"""네, 많은 고객님들이 저희 서비스를 이용하고 계십니다. 다양한 보험사 비교로 최적의 보험료를 찾아드리고 있습니다""",2,s3://tts-bucket-250810/ko-KR/edcbb59999a8a525.wav,edcbb59999a8a525,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/edcbb59999a8a525.wav
"""네, 많은 고객님들께서 만족하신 후기가 있습니다. 체결율이 95% 이상이라 많은 분들이 함께하고 계십니다. 더 궁금한 점 있으시면 문자로 후기를 보내드릴게요""",2,s3://tts-bucket-250810/ko-KR/7e314fa05a5d6419.wav,7e314fa05a5d6419,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/7e314fa05a5d6419.wav
"""네, 담당자 연락처와 명함 정보를 문자로 보내드릴게요. 잠시만 기다려 주세요! 📱""",2,s3://tts-bucket-250810/ko-KR/6b28c51d5bed8b83.wav,6b28c51d5bed8b83,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/6b28c51d5bed8b83.wav
"""네, 담당자 연락처는 **차집사 고객센터 1588-xxxx** 입니다. 명함은 문자로 보내드릴게요. 감사합니다""",2,s3://tts-bucket-250810/ko-KR/e2e2e1202060be7e.wav,e2e2e1202060be7e,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/e2e2e1202060be7e.wav
"""네, 다이렉트로 가입이 어려운 고객님들도 오프라인으로 가입이 가능하게 도와드립니다. 사고가 많으신 분들도 걱정 없이 이용하실 수 있습니다""",2,s3://tts-bucket-250810/ko-KR/cd1488a2d84217fc.wav,cd1488a2d84217fc,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/cd1488a2d84217fc.wav
"""네, 다이렉트 자동차보험을 통해 고객님께서 필요한 보장을 선택하실 수 있습니다. 보험료도 비교해서 최적의 조건으로 가입하실 수 있습니다. 더 궁금한 점 있으신가요""",2,s3://tts-bucket-250810/ko-KR/90ee6cc232ce51e2.wav,90ee6cc232ce51e2,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/90ee6cc232ce51e2.wav
"""네, 다이렉트 자동차보험 비교견적을 제공하는 차집사입니다. 고객님께서 자동차를 판매할 때 저희에게 고객을 소개해주시면 최대 7%의 광고비를 지급해드립니다. 연락주시면 더 자세히 안내해드리겠습니다!""",2,s3://tts-bucket-250810/ko-KR/72faadc8afbe2975.wav,72faadc8afbe2975,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/72faadc8afbe2975.wav
"""네, 다이렉트 가입이 어려운 고객님들은 오프라인으로도 가입하실 수 있습니다. 오프라인 가입 시에는 **10% 수수료**를 지급해드립니다.""",2,s3://tts-bucket-250810/ko-KR/7ff32243ad4a0783.wav,7ff32243ad4a0783,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/7ff32243ad4a0783.wav
"""네, 괜찮습니다! 혹시 필요하실 때 연락 주시면 좋겠습니다. 저희 혜택 내용 문자로 보내드릴게요. 감사합니다""",2,s3://tts-bucket-250810/ko-KR/a4acc643c8b5b1d5.wav,a4acc643c8b5b1d5,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/a4acc643c8b5b1d5.wav
"""네, 다른 데 가입하셨군요. 저희는 최대 7% 수수료로 추가 수익을 드릴 수 있습니다. 관심 있으시면 언제든지 연락주세요! 관련 내용 문자로 보내드릴게요. 감사합니다""",2,s3://tts-bucket-250810/ko-KR/0d9dd4ca726e5584.wav,0d9dd4ca726e5584,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/0d9dd4ca726e5584.wav
"""네, 다른 곳도 알아보시는 건 좋습니다. 저희 차집사도 가격 비교가 유리하니 확인해보시면 좋을 것 같아요. 📲 문자로 자세한 내용 보내드릴게요! 감사합니다""",2,s3://tts-bucket-250810/ko-KR/dc8252a7fcffebd9.wav,dc8252a7fcffebd9,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/dc8252a7fcffebd9.wav
"""네, 기존 보험이 있으셔도 가입 가능합니다. 더 나은 조건으로 변경하실 수 있으니 문의 주세요!""",2,s3://tts-bucket-250810/ko-KR/3bfc86d58493ed9a.wav,3bfc86d58493ed9a,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/3bfc86d58493ed9a.wav
"""네, 기본적으로 소개 수수료는 최대 7%이며, 기존 차량은 5%입니다. 다른 수수료는 없어요. 궁금하신 점 더 있으신가요""",2,s3://tts-bucket-250810/ko-KR/b3790b0331261f5d.wav,b3790b0331261f5d,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/b3790b0331261f5d.wav
"""네, 그렇다면 간단한 정보만 드리겠습니다. 저희는 믿을 수 있는 다이렉트 자동차보험 비교견적 서비스를 제공하고 있습니다. 추가 정보가 필요하시면 문자로 안내해드리겠습니다. 감사합니다""",2,s3://tts-bucket-250810/ko-KR/a1df14cc8f7cef51.wav,a1df14cc8f7cef51,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/a1df14cc8f7cef51.wav
"""네, 그렇군요! 결정권자분과도 직접 연락드릴 수 있도록 도와드릴게요. 필요하신 정보나 문의사항 있으시면 언제든 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/dce64a3b50bd4b92.wav,dce64a3b50bd4b92,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/dce64a3b50bd4b92.wav
"""네, 귀찮으시다면 간단하게 문자로 정보 보내드릴게요. 관심 있으시면 언제든지 연락 주세요! 감사합니다""",2,s3://tts-bucket-250810/ko-KR/7a350e670f2eff45.wav,7a350e670f2eff45,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/7a350e670f2eff45.wav
"""네, 궁금한 점 말씀해주시면 바로 답변드리겠습니다""",2,s3://tts-bucket-250810/ko-KR/5b999eb9542fb722.wav,5b999eb9542fb722,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/5b999eb9542fb722.wav
"""네, 궁금하신 점 말씀해 주시면 자세히 안내해드리겠습니다! 어떤 부분이 궁금하신가요""",2,s3://tts-bucket-250810/ko-KR/8dcbf68e8c95bdec.wav,8dcbf68e8c95bdec,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/8dcbf68e8c95bdec.wav
"""네, 궁금하신 내용 말씀해 주시면 자세히 설명드리겠습니다""",2,s3://tts-bucket-250810/ko-KR/cdd606c7596797b9.wav,cdd606c7596797b9,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/cdd606c7596797b9.wav
"""네, 괜찮습니다. 간단하게 문자 보내드릴게요. 도움이 필요하시면 언제든지 연락 주세요! 감사합니다""",2,s3://tts-bucket-250810/ko-KR/188f98918b51930f.wav,188f98918b51930f,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/188f98918b51930f.wav
