"utterance_hash","locale","alias_of","approval_type","approved_by","audio_s3_uri","cached_text","chatbot_response","contact_id","created_at","inbox_id","key_type","legacy_hash","migrated_at","migrated_from","normalized_at","normalized_utterance","notes","num_hits","original_utterance","response_hash","status","tts_text","updated_at"
"81600ca9f2a393d8f8bef584871d7e5ba2d073ed386d2e32a43f890403c6233a","ko-KR","fad801a0b61b6fd1","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/81600ca9f2a393d8f8bef584871d7e5ba2d073ed386d2e32a43f890403c6233a.wav","지금 이용 중인 업체가 괜찮으시군요. 저희도 괜찮은 조건으로 안내드렸으니 나중에 참고해 주시면 좋을 것 같습니다. 오늘 문자도 보내드렸으니 확인해 주세요! 감사합니다!","지금 이용 중인 업체가 괜찮으시군요. 저희도 괜찮은 조건으로 안내드렸으니 나중에 참고해 주시면 좋을 것 같습니다. 오늘 문자도 보내드렸으니 확인해 주세요! 감사합니다","","1758870831","","response","","","","","","","","","","approved","","1759123928"
"936afc2242f85b044fb0edf28ae9e8b504d37480b4c8ffe8e1e448ab06ca3e52","ko-KR","e0ce3414af6e5697","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/936afc2242f85b044fb0edf28ae9e8b504d37480b4c8ffe8e1e448ab06ca3e52.wav","""네, 알겠습니다. 간단히 말씀드리면, 고객님 자동차보험 연결 시 최대 7% 광고비를 지급해드려요. 문자로 자세한 내용 보내드릴게요. 감사합니다!""","""네, 알겠습니다. 간단히 말씀드리면, 고객님 자동차보험 연결 시 최대 7% 광고비를 지급해드려요. 문자로 자세한 내용 보내드릴게요. 감사합니다""","","1758871852","","response","","","","","","","","","","approved","","1759123943"
"0b11ed3304d6e713","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/0f99ecd2f7a6d069.wav","소개료로 지급되는 금액은 세금이 포함된 금액입니다. 따라서 별도로 세금 처리는 필요 없습니다. 추가 궁금한 점 있으시면 말씀해 주세요!","소개료로 지급되는 금액은 세금이 포함된 금액입니다. 따라서 별도로 세금 처리는 필요 없습니다. 추가 궁금한 점 있으시면 말씀해 주세요","test-945","1758857180","42473405c5244ab09b3eced298a4fd3c","","","","","","","batch approval - user hash cache","0","아 세금은 어떻게 되나요?","0f99ecd2f7a6d069","approved","","1759194428"
"6f7cab8becb4b31c","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/1278bfd48880c825.wav","""아, 알겠습니다! 간단히 문자로 정보 드릴게요. 나중에 편하실 때 연락 주세요. 감사합니다! 😊""","""아, 알겠습니다! 간단히 문자로 정보 드릴게요. 나중에 편하실 때 연락 주세요. 감사합니다! 😊""","test-1476","1758861572","9d1c0c0d16bb4b02873ff0e342449401","","","","","","","batch approval - user hash cache","0","잠깐만 전화 그만 끊을게요.","1278bfd48880c825","approved","","1759196602"
"c218c580f99f997d","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/738dcb2ea6519e0c.wav","저는 차집사 상담원 김은주입니다. 담당자 연락처와 명함은 문자로 보내드릴게요. 감사합니다!","저는 차집사 상담원 김은주입니다. 담당자 연락처와 명함은 문자로 보내드릴게요. 감사합니다","test-459","1758857847","6718b3ed6e66426fb8df5a774c85b8fc","","","","","","","batch approval - user hash cache","0","담당자 연락처/명함 부탁드립니다","738dcb2ea6519e0c","approved","","1759194428"
"22a9a298d0b2594ff4751221791422add8e31e6999e996c0226056f0a44192bc","ko-KR","edac9792254c61a3","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/22a9a298d0b2594ff4751221791422add8e31e6999e996c0226056f0a44192bc.wav","죄송합니다. 그렇게 느끼셨다면 사과드립니다. 간단한 소개와 이점만 설명 드렸어요. 더 궁금한 점 있으시면 언제든지 말씀해 주세요!","죄송합니다. 그렇게 느끼셨다면 사과드립니다. 간단한 소개와 이점만 설명 드렸어요. 더 궁금한 점 있으시면 언제든지 말씀해 주세요","","1758870553","","response","","","","","","","","","","approved","","1759123958"
"1e41f054356f71a4","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/aee2a68e2a572f44.wav","저희 차집사에서는 고객님이 자동차를 판매할 때 보험 가입 고객을 소개해주시면 최대 7%의 광고비를 지급해드립니다. 관심 있으신가요?","저희 차집사에서는 고객님이 자동차를 판매할 때 보험 가입 고객을 소개해주시면 최대 7%의 광고비를 지급해드립니다. 관심 있으신가요?","test-029","1758768249","af44cb01b3454aa1aaec4321ff06c390","","1e41f054356f71a4","2025-09-25T03:27:30Z","e4b54c85acad5961:ko-KR","2025-09-25T03:36:30Z","","batch approval - user hash cache","0","""네, 말씀하세요""","aee2a68e2a572f44","approved","","1759194428"
"9450229e009aa5da25aa9690b2aeb590603ee139e4fc6c13dfb9c77e5508fc1a","ko-KR","97684e9290879b5d","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/9450229e009aa5da25aa9690b2aeb590603ee139e4fc6c13dfb9c77e5508fc1a.wav","""견적은 고객님께서 연락주시면 즉시 진행해드리며, 보통 10분 내외로 빠르게 안내 가능합니다. 언제든지 문의 주세요!""","""견적은 고객님께서 연락주시면 즉시 진행해드리며, 보통 10분 내외로 빠르게 안내 가능합니다. 언제든지 문의 주세요""","","1758866147","","response","","","","","","","","","","approved","","1759123970"
"5ead241280aaec06647ca1e17a1047f3cc4d53126feab90fd5ffbf30df6ad7f4","ko-KR","d179cddbc5867a7c","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/5ead241280aaec06647ca1e17a1047f3cc4d53126feab90fd5ffbf30df6ad7f4.wav","""수수료는 최대 7%로, 기존 차량은 5% 지급됩니다. 체결율은 95% 이상으로 많은 분들이 이용 중이에요!""","""수수료는 최대 7%로, 기존 차량은 5% 지급됩니다. 체결율은 95% 이상으로 많은 분들이 이용 중이에요""","","1758869035","","response","","","","","","","","","","approved","","1759123987"
"af1519743bed120604be042f834d6b595a682ee0a929b2e63578b388f930f6a2","ko-KR","5e2d7b2eb783e6d1","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/af1519743bed120604be042f834d6b595a682ee0a929b2e63578b388f930f6a2.wav","""네, 알겠습니다! 간단한 홍보 문구 보내드릴게요. 많은 고객님들에게 도움이 될 수 있으니 확인 부탁드립니다! ✉️""","""네, 알겠습니다! 간단한 홍보 문구 보내드릴게요. 많은 고객님들에게 도움이 될 수 있으니 확인 부탁드립니다! ✉️""","","1758869534","","response","","","","","","","","","","approved","","1759123997"
"59cac83606177721eee5e06a2b017717af096bd8078f5ee6961b901e1ce8bb57","ko-KR","3fbc50116c443ab1","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/59cac83606177721eee5e06a2b017717af096bd8078f5ee6961b901e1ce8bb57.wav","""안녕하세요, 차집사 상담원입니다. 자동차보험 고객 소개 시 최대 7% 광고비를 지급해드립니다. 관심 있으시면 자세히 안내해드리겠습니다!""","""안녕하세요, 차집사 상담원입니다. 자동차보험 고객 소개 시 최대 7% 광고비를 지급해드립니다. 관심 있으시면 자세히 안내해드리겠습니다""","","1758767844","","response","","","","","","","","","","approved","","1759124012"
"44c214998a6deae48774d02cfc92922ba2d607e6d8b7fe67aed99f3b4f8e4de0","ko-KR","2c7a4c574ff81290","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/44c214998a6deae48774d02cfc92922ba2d607e6d8b7fe67aed99f3b4f8e4de0.wav","안녕하세요~ 차집사 김은주입니다. 다이렉트 자동차보험 연결해주시면 최대 7% 광고비를 다음날 바로 지급해드립니다. 관심 있으신가요?","안녕하세요~ 차집사 김은주입니다. 다이렉트 자동차보험 연결해주시면 최대 7% 광고비를 다음날 바로 지급해드립니다. 관심 있으신가요","","1758768818","","response","","","","","","","","","","approved","","1759124025"
"7c166085e5deb5aefdf615003028fd1e3e1ea7634c51d6a09ca8e3b32951ab91","ko-KR","7c166085e5deb5ae","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/7c166085e5deb5aefdf615003028fd1e3e1ea7634c51d6a09ca8e3b32951ab91.wav","어 직접 만나야 하나요?","어 직접 만나야 하나요","","1758867401","","response","","","","","","","","","","approved","","1759124028"
"34d06c91cfd61a77dc9d6900a9a85ba4aab7b8a9e56d0051991ef80e10e154e9","ko-KR","6b28ad3a2df40ea1","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/34d06c91cfd61a77dc9d6900a9a85ba4aab7b8a9e56d0051991ef80e10e154e9.wav","""네, 알겠습니다! 나중에 다시 연락드리겠습니다. 카톡으로 간단한 내용도 보내드릴게요. 감사합니다!""","""네, 알겠습니다! 나중에 다시 연락드리겠습니다. 카톡으로 간단한 내용도 보내드릴게요. 감사합니다""","","1758870989","","response","","","","","","","","","","approved","","1759124038"
"1fa1b50cc5d22cb5","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/fa8919adf24aff56.wav","""아니요, 추가 비용은 없습니다. 보험료 비교 견적만으로도 CU 모바일 상품권 5천원을 드리고, 계약 성사 시 보험료의 7%를 지급해드립니다.""","""아니요, 추가 비용은 없습니다. 보험료 비교 견적만으로도 cu 모바일 상품권 5천원을 드리고, 계약 성사 시 보험료의 7%를 지급해드립니다""","test-188","1758861410","68f2c2f2bffb4215ac7ee5ad3a9a25e9","","","","","","","batch approval - user hash cache","0","아 다른 비용은 없나요?","fa8919adf24aff56","approved","","1759194428"
"35ba3209a10b4d85","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/c68974616e9e4232.wav","""네, 알겠습니다. 나중에 다시 연락드리겠습니다. 카톡으로 내용 간단히 남겨드릴게요. 감사합니다!""","""네, 알겠습니다. 나중에 다시 연락드리겠습니다. 카톡으로 내용 간단히 남겨드릴게요. 감사합니다""","test-497","1758856215","2fdaf221de0646568b72aee50ababc29","","","","","","","batch approval - user hash cache","0","지금은 나중에 다시 전화 주세요.","c68974616e9e4232","approved","","1759196613"
"fa4c850d966726a07dd69b57b72d65e7add24c6bb757d5fb1a767c2b62c23012","ko-KR","461e7e4d7af044fe","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/fa4c850d966726a07dd69b57b72d65e7add24c6bb757d5fb1a767c2b62c23012.wav","""아, 그렇다면 계약 기간이 끝나면 저희와 함께해보시면 좋을 것 같습니다. 나중에 관심 있으시면 편하게 연락주세요. 문자로 더 자세한 내용 보내드릴게요! 감사합니다.""","""아, 그렇다면 계약 기간이 끝나면 저희와 함께해보시면 좋을 것 같습니다. 나중에 관심 있으시면 편하게 연락주세요. 문자로 더 자세한 내용 보내드릴게요! 감사합니다""","","1758865775","","response","","","","","","","","","","approved","","1759124055"
"adcd322c4ac972112587b820f4e5d54edae333c29e7b63ffe7c6fe82be3c1bd2","ko-KR","2b63492c7d38d203","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/adcd322c4ac972112587b820f4e5d54edae333c29e7b63ffe7c6fe82be3c1bd2.wav","""죄송합니다. 부담을 드려서 죄송하고, 문자로 간단한 정보 보내드릴게요. 감사합니다!""","""죄송합니다. 부담을 드려서 죄송하고, 문자로 간단한 정보 보내드릴게요. 감사합니다""","","1758864733","","response","","","","","","","","","","approved","","1759124063"
"7a77f574cd3ae734","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/6b7a56248b37694e.wav","가입하신 보험사로 직접 연결도 도와드릴 수 있습니다. 필요하시면 언제든지 말씀해 주세요! 도움이 필요하시면 문자로도 추가 안내 드릴게요. 감사합니다!","가입하신 보험사로 직접 연결도 도와드릴 수 있습니다. 필요하시면 언제든지 말씀해 주세요! 도움이 필요하시면 문자로도 추가 안내 드릴게요. 감사합니다","test-965","1758857895","bf4f23f75d944a65917fe03c362f3a25","","","","","","","batch approval - user hash cache","0","혹시 이미 가입되어 있어요.","6b7a56248b37694e","approved","","1759194429"
"bd922d77da9568d8ed3207d1e36d8b15e79507dffddde923044d24687baf40ea","ko-KR","27b7851ea779a021","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/bd922d77da9568d8ed3207d1e36d8b15e79507dffddde923044d24687baf40ea.wav","""네, 물론입니다! 제가 자세한 내용을 문자로 보내드리겠습니다. 연락처 확인 부탁드립니다.""","""네, 물론입니다! 제가 자세한 내용을 문자로 보내드리겠습니다. 연락처 확인 부탁드립니다""","","1758867398","","response","","","","","","","","","","approved","","1759124072"
"951d9c505e9ab33d","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/d3dd74055ae5db06.wav","알겠습니다. 관심 없으시다니 아쉽네요. 관련 내용 문자로 보내드릴게요. 감사합니다!","알겠습니다. 관심 없으시다니 아쉽네요. 관련 내용 문자로 보내드릴게요. 감사합니다!","test-024","1758768397","23a9d27429c84adc952a48f8c771586b","","951d9c505e9ab33d","2025-09-25T03:27:30Z","28062b2f49059d19:ko-KR","2025-09-25T03:36:30Z","","batch approval - user hash cache","0","관심 없어요","d3dd74055ae5db06","approved","","1759196623"
"b11ea01ae5e686c1","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/607a52cb35c4527a.wav","물론입니다! 언제든지 연락 주시면 됩니다. 카톡으로 내용도 보내드릴게요. 감사합니다!","물론입니다! 언제든지 연락 주시면 됩니다. 카톡으로 내용도 보내드릴게요. 감사합니다","test-111","1758858694","b0aacc27e1ad448495d32a20acd3bc85","","","","","","","batch approval - user hash cache","0","혹시 나중에 다시 연락 드려도 될까요","607a52cb35c4527a","approved","","1759194429"
"2c68318e35297111","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/5f3d793e3160bd6e.wav","안녕하세요! 차집사 상담원입니다. 어떻게 도와드릴까요?","안녕하세요! 차집사 상담원입니다. 어떻게 도와드릴까요?","fef4d329-0d11-4784-a501-31211b8830c4","1758769310","e46df1dabbb249568d7b1cdd4fae938e","","","","","","","batch approval - user hash cache","0","안녕하세요","5f3d793e3160bd6e","approved","","1759194429"
"ec1f2ece0f3b78c96dfc88c1e50ba00c76d2d17e7de8dd0a9de54cec6f7a853e","ko-KR","5c29677abed238c6","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/ec1f2ece0f3b78c96dfc88c1e50ba00c76d2d17e7de8dd0a9de54cec6f7a853e.wav","""고객을 소개해주시면, 저희가 보험 가입을 진행하고, 수수료를 다음날 바로 지급해드립니다. 자세한 내용과 절차는 문자로 안내해드릴게요.""","""고객을 소개해주시면, 저희가 보험 가입을 진행하고, 수수료를 다음날 바로 지급해드립니다. 자세한 내용과 절차는 문자로 안내해드릴게요""","","1758856656","","response","","","","","","","","","","approved","","1759124086"
"b764a4408955a376a02671eb77299887b6314ee196c25731d51d875c8cf67e69","ko-KR","dd8bcda306f2a433","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/b764a4408955a376a02671eb77299887b6314ee196c25731d51d875c8cf67e69.wav","좋은 선택이세요! 비교견적 요청을 주시면 CU 상품권도 지급해드리겠습니다. 어떤 차량에 대해 비교해보시겠어요?","좋은 선택이세요! 비교견적 요청을 주시면 cu 상품권도 지급해드리겠습니다. 어떤 차량에 대해 비교해보시겠어요","","1758869844","","response","","","","","","","","","","approved","","1759124097"
"112efdf85901efba","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/b02f9bb6f2f153b0.wav","""네, 현재 보험이 있으시군요! 그런데 자동차 보험 견적만 의뢰주셔도 **CU모바일 5천원권** 드리니 많은 소개 부탁드립니다. 문자로 자세한 내용 보내드릴게요!""","""네, 현재 보험이 있으시군요! 그런데 자동차 보험 견적만 의뢰주셔도 **cu모바일 5천원권** 드리니 많은 소개 부탁드립니다. 문자로 자세한 내용 보내드릴게요""","test-962","1758862813","40dcce9afa4849d6afa9daf9a2958535","","","","","","","batch approval - user hash cache","0","어 지금 보험 있어요.","b02f9bb6f2f153b0","approved","","1759194430"
"2bec091e93c144063b6ca5e54f842e1df650261957e272447e12fec33215db05","ko-KR","614b98095c1a6fce","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/2bec091e93c144063b6ca5e54f842e1df650261957e272447e12fec33215db05.wav","""네, 정말 좋은 조건입니다! 체결율도 **95% 이상**이라 많은 딜러님들이 함께하고 계세요. 추가 혜택과 절차에 대해 자세히 설명해드릴까요?""","""네, 정말 좋은 조건입니다! 체결율도 **95% 이상**이라 많은 딜러님들이 함께하고 계세요. 추가 혜택과 절차에 대해 자세히 설명해드릴까요""","","1758867304","","response","","","","","","","","","","approved","","1759124112"
"3bd4605e03e77c01","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/3bd4605e03e77c01.wav","실례지만 견적만 받아볼 수 있나요?","실례지만 견적만 받아볼 수 있나요","test-1131","1758865730","fc82cde7ff3d47a984c700cf4362952a","","","","","","","batch approval - user hash cache","0","실례지만 견적만 받아볼 수 있나요?","3bd4605e03e77c01","approved","","1759194430"
"0055c02cbcede61e5552d85031dedb3c6e87771f68ef00fb3b976ee4f16ee67e","ko-KR","e785396c6b5dfbdb","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/0055c02cbcede61e5552d85031dedb3c6e87771f68ef00fb3b976ee4f16ee67e.wav","""네, 알겠습니다! 언제든지 편하실 때 연락 주세요. 감사합니다! 📞""","""네, 알겠습니다! 언제든지 편하실 때 연락 주세요. 감사합니다! 📞""","","1758863710","","response","","","","","","","","","","approved","","1759124119"
"2c066545cf0d0289","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/51d47604bc3beace.wav","감사합니다! 고객님께서 만족하신다니 기쁩니다. 혹시 주변에 소개해 주실분이 있으시면 언제든지 연락 주세요!","감사합니다! 고객님께서 만족하신다니 기쁩니다. 혹시 주변에 소개해 주실분이 있으시면 언제든지 연락 주세요!","test-073","1758767768","9787295485714630a89f326c087bdf13","","2c066545cf0d0289","2025-09-25T03:27:29Z","f87782c51a3bc5a5:ko-KR","2025-09-25T03:36:30Z","","batch approval - user hash cache","0","만족하고 있어서요","51d47604bc3beace","approved","","1759194430"
"97570a65da06b008","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/51b7c57b2e0be5da.wav","""네, 명함 내용을 문자나 카톡으로 남겨드릴게요~""","""네, 명함 내용을 문자나 카톡으로 남겨드릴게요~""","test-267","1758857920","85527fcc60d54104af8a8e0988811dfb","","","","","","","batch approval - user hash cache","0","어 문자나 카톡으로도 안내 받을 수 있나요","51b7c57b2e0be5da","approved","","1759194430"
"5a145e20baf469fd9682475feccddd23434fe1fc9516911d3449ea37d094945c","ko-KR","ed7220b86b2ab452","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/5a145e20baf469fd9682475feccddd23434fe1fc9516911d3449ea37d094945c.wav","짧게 1~2분 내외로 설명 드릴 수 있어요. 잠시만 시간 내주실 수 있나요?","짧게 1~2분 내외로 설명 드릴 수 있어요. 잠시만 시간 내주실 수 있나요","","1758869024","","response","","","","","","","","","","approved","","1759124127"
"43eeb3daa059c0e4","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/14ae9659d52cf2ed.wav","""가입은 간단하게 진행 가능하며, 보험사로 직접 연결도 해드립니다. 가입 후에는 **익일 오후에 7% 수수료**를 지급해드려요.""","""가입은 간단하게 진행 가능하며, 보험사로 직접 연결도 해드립니다. 가입 후에는 **익일 오후에 7% 수수료**를 지급해드려요""","test-348","1758858428","c5f97ac756ad4dcda3cb1167b1372225","","","","","","","batch approval - user hash cache","0","죄송하지만 바로 가입이 되나요?","14ae9659d52cf2ed","approved","","1759194430"
"43967a1a685de03da7667d70f8f69759a8bf43beace308d4fdd9a39365b4e7ef","ko-KR","958dc27d38b5da8e","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/43967a1a685de03da7667d70f8f69759a8bf43beace308d4fdd9a39365b4e7ef.wav","""네, 저희 홈페이지 주소는 **차집사.com**입니다. 방문하셔서 더 많은 정보 확인해 주세요!""","""네, 저희 홈페이지 주소는 **차집사.com**입니다. 방문하셔서 더 많은 정보 확인해 주세요""","","1758863753","","response","","","","","","","","","","approved","","1759124136"
"9123c9bbfa8a45388360ad8741dc64808c97b4d1ab849fecfc540b6d53a13001","ko-KR","5478fcc46cdffd08","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/9123c9bbfa8a45388360ad8741dc64808c97b4d1ab849fecfc540b6d53a13001.wav","""네, 알겠습니다. 관심 가져주셔서 감사합니다! 필요한 사항 있으시면 언제든지 연락주세요. 좋은 하루 되세요!""","""네, 알겠습니다. 관심 가져주셔서 감사합니다! 필요한 사항 있으시면 언제든지 연락주세요. 좋은 하루 되세요""","","1758866944","","response","","","","","","","","","","approved","","1759124146"
"01bba9a77e7ab6e159fc48785840c8a02ed951b61846faec56b543a15f8556e6","ko-KR","1516081acc4f39cb","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/01bba9a77e7ab6e159fc48785840c8a02ed951b61846faec56b543a15f8556e6.wav","""안녕하세요, 저는 자동차보험 다이렉트 비교견적 회사 **차집사**의 상담원입니다. 자동차보험 관련 제안을 드리기 위해 연락드렸습니다.""","""안녕하세요, 저는 자동차보험 다이렉트 비교견적 회사 **차집사**의 상담원입니다. 자동차보험 관련 제안을 드리기 위해 연락드렸습니다""","","1758864025","","response","","","","","","","","","","approved","","1759124158"
"3f24a48378f31c17b2d64af7699a5d69230175d8ae7a7c6a8ef414e1a502702b","ko-KR","49fcc7684e69f23a","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/3f24a48378f31c17b2d64af7699a5d69230175d8ae7a7c6a8ef414e1a502702b.wav","소개해 주신 고객이 보험 가입하는 데 보통 10분 정도 소요됩니다. 추가 궁금한 점 있으시면 말씀해 주세요!","소개해 주신 고객이 보험 가입하는 데 보통 10분 정도 소요됩니다. 추가 궁금한 점 있으시면 말씀해 주세요","","1758860701","","response","","","","","","","","","","approved","","1759124168"
"c38b1922e37bf408","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/04ce05f7a8490624.wav","""안녕하세요, 저는 인슈넷 에프씨 자회사 차집사 다이렉트 상담원입니다.""","""안녕하세요, 저는 인슈넷 에프씨 자회사 차집사 다이렉트 상담원입니다""","test-1286","1758858208","8dd4256716594a228b8c1a0678375102","","","","","","","batch approval - user hash cache","0","죄송하지만 회사 이름이 뭐라고요?","04ce05f7a8490624","approved","","1759194430"
"9e4d8aac6d43b05d9acc65ee5a1853bd2aa0c5831ac7207cde385ec5051ebb61","ko-KR","9e4d8aac6d43b05d","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/9e4d8aac6d43b05d9acc65ee5a1853bd2aa0c5831ac7207cde385ec5051ebb61.wav","아 전화 그만 끊을게요.","아 전화 그만 끊을게요","","1758869551","","response","","","","","","","","","","approved","","1759124171"
"40ab727117e515c3","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/6ed9296128714d66.wav","""죄송하지만 전화번호나 개인 연락처는 제공해드릴 수 없습니다. 대신, 의뢰를 주시면 전문 상담원이 연락드릴 예정입니다. 많은 관심 부탁드립니다!""","""죄송하지만 전화번호나 개인 연락처는 제공해드릴 수 없습니다. 대신, 의뢰를 주시면 전문 상담원이 연락드릴 예정입니다. 많은 관심 부탁드립니다""","test-445","1758859499","fa3f5b250183421db54d3204cdb04c64","","","","","","","batch approval - user hash cache","0","어 담당자 연락처/명함 부탁드립니다","6ed9296128714d66","approved","","1759194431"
"a971729bf1ba4d99","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/8961337aa06f3ac7.wav","""네, 명함 내용 문자로 남겨드릴게요. 감사합니다!""","""네, 명함 내용 문자로 남겨드릴게요. 감사합니다""","test-506","1758866563","e3f3a931b9e149dd84a45a76ef4f4b11","","","","","","","batch approval - user hash cache","0","아 문자로 보내주세요.","8961337aa06f3ac7","approved","","1759194431"
"172f663a638fc5fd","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/450625138dc0bdc6.wav","""네, 바쁘신 것 이해합니다. 나중에 시간 되실 때 연락주시거나, 문자로 간단한 정보 보내드리겠습니다. 감사합니다!""","""네, 바쁘신 것 이해합니다. 나중에 시간 되실 때 연락주시거나, 문자로 간단한 정보 보내드리겠습니다. 감사합니다""","test-025","1758856248","ac957f418e5e45fca42b6c54fac508b3","","","","","","","batch approval - user hash cache","0","실례지만 지금 바빠서 나중에 부탁드립니다","450625138dc0bdc6","approved","","1759196634"
"8c11ae52650c6fd739e1c01e86f730d979b8cddd8ef47007ec960048907c7ec2","ko-KR","754aadf5df9372fb","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/8c11ae52650c6fd739e1c01e86f730d979b8cddd8ef47007ec960048907c7ec2.wav","""네, 고객님들께서 매우 긍정적인 후기를 남겨주셨어요. """"차집사 덕분에 보험료를 많이 절약했다""""는 의견이 많습니다. 더 궁금하신 점 있으시면 말씀해 주세요!""","""네, 고객님들께서 매우 긍정적인 후기를 남겨주셨어요. """"차집사 덕분에 보험료를 많이 절약했다""""는 의견이 많습니다. 더 궁금하신 점 있으시면 말씀해 주세요""","","1758861799","","response","","","","","","","","","","approved","","1759124186"
"ff05fd4c6e73035248a3095c578c4efc638d9d6467871e25a6b69229a01d387e","ko-KR","57b809df1ba9346a","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/ff05fd4c6e73035248a3095c578c4efc638d9d6467871e25a6b69229a01d387e.wav","알겠습니다. 관심 가져주셔서 감사합니다. 나중에 필요하시면 언제든지 연락주세요. 좋은 하루 보내세요!","알겠습니다. 관심 가져주셔서 감사합니다. 나중에 필요하시면 언제든지 연락주세요. 좋은 하루 보내세요","","1758859405","","response","","","","","","","","","","approved","","1759124197"
"8454b6a2ee58b00fdf9cee685e6d0ffea2db3629b2f1f2d0c50a99cae56418a6","ko-KR","9117d6c41d879d98","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/8454b6a2ee58b00fdf9cee685e6d0ffea2db3629b2f1f2d0c50a99cae56418a6.wav","언제든지 편하실 때 전화주시면 됩니다! 저희가 빠르게 진행 도와드리겠습니다. 제 번호 저장해 두시면 좋을 것 같아요.","언제든지 편하실 때 전화주시면 됩니다! 저희가 빠르게 진행 도와드리겠습니다. 제 번호 저장해 두시면 좋을 것 같아요","","1758861222","","response","","","","","","","","","","approved","","1759124209"
"f5876f92435c0ca4","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/ecfcc7f43dd75f8f.wav","""안녕하세요, 차집사 다이렉트 상담원입니다. 자동차보험 비교견적 서비스를 제공하는 회사입니다.""","""안녕하세요, 차집사 다이렉트 상담원입니다. 자동차보험 비교견적 서비스를 제공하는 회사입니다""","test-443","1758871224","403bf3f6c3b5495cbe163466966da909","","","","","","","batch approval - user hash cache","0","실례지만 어느 회사에서 연락 주신 건가요","ecfcc7f43dd75f8f","approved","","1759194431"
