_id,question,answer
196,"의무보험에 가입하지 않으면 어떻게 되나","의무보험 미가입 과태료는 미가입 일수에 따라 누적되는데, 자가용 차량의 경우 최고 900,000원까지 부과됩니다. 또한 의무보험 미가입 상태에서 운행을 하면 1년 이하의 징역 또는 5,000,000원 이하의 벌금을 부과 할 수 있으므로 하루라도 빨리 보험에 가입하여야 합니다."
197,"사고 보상 후 자동차보험 해약되나","사고보상을 받았다고 해서 자동차보험이 자동으로 해약되지 않습니다. 다만, 자기차량의 전부 손해로 인해 차량가액을 모두 보상받았다면 자기차량손해 담보만 자동으로 해지됩니다. 이 경우 다른 차량으로 보험 승계하고 자기차량손해 담보를 추가하면 됩니다. 만약 다른 차량의 구입 예정이 없다면 기존 계약을 해약할 수 있으나, 보상 받은 담보의 환급금은 없으니 참고하시기 바랍니다."
198,"자동차사고를 당한 후 외국에서 치료해도 되나","외국에서 치료를 받은 경우에는 국내의료기관에서의 치료에 소용되는 비용 상당액을 보상하여 드립니다. 다만, 국내의료기관에서 치료가 불가능하여 외국에서 치료를 받는 경우에는 그에 소요되는 타당한 비용을 지급합니다."
199,"상속받은 차량은 자동차보험 가입자를 누구로 해야 하나","피보험자(차주)의 사망으로 차량을 상속받게 된 경우 차량을 상속받은 상속인에게 자동차의 소유권이 이전되기때문에 이전등록을 해야 합니다. 따라서 자동차를 상속받는 상속인이 본인의 명의로 자동차보험에 가입하여야 합니다."
200,"플러스자동차보험은 대체교통비를 더 받나","사고 발생후 차량입고시 교통비로 수리기간동안 지급됩니다. 1만원~3만원까지, 본인이 선택한 금액으로 해서 지급되며, 차량수리시 보상담당자에게 요청하시면 됩니다.  종결 후에도 받지 못했다면 추후 청구도 가능합니다."
201,"무보험차상해의 잦은 질문","[Q] 가족(부모, 배우자, 자녀)이 다수의 차량을 소유하고 각 차량마다 "무보험차상해"를 가입했다면 가족 중 한 사람이 무보험차 사고를 당했을 때 어떻게 보상을 받나?
가족(부모, 배우자, 자녀)의 '차량대수X2억원'이 보상한도가 됩니다.
사고 보상금은 보험약관의 '보험금지급기준에 의해 산출한 금액'이 됩니다.
[Q] 가족(부모, 배우자, 자녀)이 각각 차량을 소유했으나 그 중에서 한 대만 "무보험차상해"에 가입했다면 가족 중 한 사람이 무보험차 사고를 당했을 때 어떻게 되나?
사망, 후유장해 및 다쳤을 때 1인당 2억원 한도 내에서 보상을 받을 수 있습니다.
주의할 점은 "무보험차상해"를 가입한 차량의 보험이 실효되거나 해약되면 가족 전체가 보상받을 수 없는 상태가 됩니다.
또 하나 주의할 점은 "무보험차상해"를 가입한 차량의 소유자와 배우자만 "다른 자동차 운전담보 특별약관"을 이용할 수 있습니다.
[Q] 동거하지 않는 부모(배우자의 부모 포함)가 보행 중 무보험차 사고를 당해도 보상받을 수 있나? 
그렇습니다. 차량 소유자의 부모나 배우자의 부모는 차량 탑승 중이거나 보행 중이거나 불문하고 무보험사 사고시 보상을 받을 수 있습니다.
[Q] 사위나 며느리는 "무보험차상해"의 피보험자에서 제외되나?
그렇습니다. 사위나 며느리는 "무보험차상해"로 보상을 받을 수 없습니다.
[Q] 무보험차에게 재물 손해를 입은 경우에도 보상되나?
아닙니다. "무보험차상해"는 피보험자가 입은 상해 사고에 대해서만 보상합니다. 자기차량에 손해를 입었다면 자기차량손해에서 보상받을 수 있습니다.
[Q] 법인 차량도 "무보험차상해"를 가입할 필요가 있나?
그렇습니다. 법인의 이사, 감사 및 운전자를 보호하려면 가입할 필요가 있습니다. (법인의 이사, 감사 및 그들의 배우자, 부모, 자녀가 "무보험차상해" 사고를 당해도 법인이 가입한 보험으로 보상받을 수 있으며 보상한도는 "무보험차상해"에 가입한 차량의 보험가입 금액입니다.)
법인 차량을 관리하거나 법인이 차량 사용을 승낙한 사람을 보호하려면 가입할 필요가 있습니다."
202,"자동차보험 가입 후 보험증권은 언제 받아볼 수 있나","통상 보험에 가입하신 후 2주 정도 뒤에 받을 수 있습니다. 만약 2주일이 지난 후에도 보험증권이 도착하지 않으면 인슈넷FC 대표전화(1688-1100)로 전화를 주시면 다시 발송해 드립니다."
203,"자동차사고로 입원시 식대 보상되나","입원 시에는 입원기간 중 1일 13,110원을 기타손해 배상금으로 보상하고 있습니다. 단, 병원에서 환자의 식사를 제공한 경우에는 그 식대를 공제한 나머지 금액으로 기타손해배상금을 보상합니다."
204,"오토바이는 책임보험만 가입 가능한가","오토바이보험(이륜자동차보험)은 손해율이 높아 대부분의 보험사에서 가입제한을 두고 있는데, 일부 보험사에서는 종합보험까지 가입할 수도 있습니다. 특히 2008년부터 오토바이의 배기량, 피보험자의 가입경력 및 사고경력 등에 따라 보험사별로 보험료가 모두 다르게 적용되니 참고하시기 바랍니다."
205,"엔진 결함으로 인한 사고도 자동차보험에서 보상되나","자기차량손해 약관에서, 엔진자체의 결함으로 인해서 발생한 손해와 같이 우연한 외래의 사고에 직접 관련이 없는 전기적, 기계적 손해는 보상하지 아니하는 손해입니다. 외부의 충격 등으로 엔진이 파손되었을 경우에는 보상이 가능하나, 엔진 자체의 기계적인 결함으로 발생한 손해로 보상이 되지 않습니다."
206,"스포츠카는 자동차보험 가입이 어렵나"," 2007년까지만 하더라도 스포츠카 차종은 손해율이 높은 계층에 해당되서 대부분의 보험사에서 가입제한되었으나, 2008년부터 금융감독원의 조치로 사고경력자가 아니라면 보험사에서 보험가입을 거절하지 못하도록 변경되었습니다. 그러므로 과거 사고경력자가 아니라면 스포츠카라도 보험가입할 수 있습니다."
207,"자동차보험 가입시 보험수익자를 꼭 지정해야 하나","보험수익자를 별도로 지정하지 않을 경우에는 기명피보험자의 사망보험금 수령자는 자동적으로 법정상속인이 됩니다. 따라서 반드시 지정해야 하는 사항은 아닙니다."
208,"리스계약의 연대보증인은 자동차보험 피보험자 될 수 있나","리스계약서상의 계약자만이 자동차보험의 피보험자가 될 수 있으므로 연대보증인은 리스차량의 피보험자가 될 수 없습니다. 사고시 리스계약서가 첨부되면 리스계약자와 자동차보험의 피보험자가 일치하는지 보상과에서는 확인할 것이며, 이때 일치하지 않을 경우 면책될 수 있기 때문에 리스계약자 명의로 가입해야 합니다."
209,"음주사고로 타인재물 파손시킨 경우 보상되나","음주사고로 타인의 재물을 파손시킨 경우에도 보험 처리는 가능하지만, 음주부담금 50만원은 본인이 부담을 해야 합니다. 즉, 피해 금액이 70만원일 경우 50만원은 본인 부담이고, 나머지 20만원은 보험으로 처리가 됩니다. 보험료 할인할증에도 영향을 미치는 금액은 순수하게 보험사에서 처리된 금액만을 기준으로 합니다."
210,"보험사에서 자동차보험 가입을 거절하는 이유는"," 자동차보험사는 모두 영리회사이기 때문에 보험계약을 거절해도 어쩔 수가 없습니다.
보험사는 통상 손해율이높은 가입자 계층의 보험가입을 거절하고 있습니다. (모든보험사가 가입을 거절하는 경우에는 '특정물건'으로분류하여 보험사들이 공동 관리를 합니다)
보험사의 인수지침은 수시로 변경되기때문에 이번에는 가입을 거절해도 다음 해에는 가입이 가능할 수있습니다. 반대로 지금 가입을 받아주는 보험사가 다음 해에는 가입을거절할 수도 있습니다. (그래서 인슈넷FC 같은 독립대리점이 필요합니다)"
211,"사고 경력자가 자동차보험을 절약할 수 있는 방법은","사고 경력자라면 인슈넷FC에서 <특별할증률>이 감안된 보험료를 비교한 후 유리한 보험사로 가입하는 것이 좋습니다. 특히 종전에 무사고일 때 보험료가 저렴했던 보험사라도 사고 경력자에게는 비싼 보험사가 될 수 있다는 점을 잊지 마십시오. 다만 <특별할증률>은 보험사들이 수시로 변경할 수 있다는 점을 유념하십시오.
<특별할증률>이 낮은 보험사라고 해서 사고 경력자에 대한 보험료가 무조건 쌀 것이라고 생각하지는 마십시오. 왜냐하면 자동차보험료는 그 밖의 많은 요소와 함께 보험사별 특별약관에 따라서 달라질 수 있기 때문입니다.
개인 운전자가 승용차나 업무용 소형차를 2대 이상 소유했을 경우, 그 중 1대에 사고가 발생하면 <개별할증률>은 나머지 차에도 동일한 방식으로 적용되지만, <특별할증률>은 사고가 발생한 차에만 적용됩니다. 그래서 여러 대를 소유한 운전자가 1대의 차를 판다면 보험료 절약 차원에서는 사고가 발생한 차를 파는 것이 유리합니다."
212,"가해자불명인 차량피해도 자동차보험에서 보상되나","자기차량손해에 가입이 되어 있다면 보상처리 가능합니다. 만약  주차하는 과정에 과실이 있을시에는 지급되는 보험금에 따라 보험료 할인 유예 또는 보험료 할증이 적용될 수 있습니다.
  보험금 지급내용
보험료할인할증 적용
30만원 이하 (2건이상)
1년 할인 유예
30만원 초과 ~50만원 이하
3년 할인 유예
50만원 초과 또는 2건 이상
1점 할증"
214,"자동차사고 가해자에겐 어떤 책임이 있나","자동차사고가 발생하면 가해자에게는 형사상 책임, 민사상 책임, 행정상 책임, 도의적 책임이 따르며, 그 내용은 다음과 같습니다.
형사상 책임 : 징역, 금고, 벌금, 과태료 등의 처벌이 있습니다.가해자가 종합보험(의무보험+ 대인배상 무한)에 가입한 경우에는 교통사고처리특례법에의한 처벌의 특례를 적용받아 처벌이 면제됩니다. 그러나, 10대중과실 사고,사망사고, 뺑소니 사고 또는 종?擥맨?미가입시에는 형사상 책임을 본인이 져야 합니다.
민사상 책임 : 고의 또는 과실로 인한 위법행위로 타인에게 가한 손해배상 책임을부담하여야 합니다. (자동차보험에서 보상하는 것은 “민사상책임”에 한정됩니다)
행정적 처분 : 사고원인 및 결과에 따라 범칙금/벌점제에 의한 행정처분 및 제제가부과됩니다.
도의적 책임 : 피해자 및 그 가족에 대해 사죄의 뜻을 표하는 것을 말합니다."
215,"차량 구조변경을 한 경우 자동차보험은 어떻게","차량의 구조변경에 의해 승차정원, 배기량, 적재정량 등이 변경된 경우 자동차보험에서는 현재의 차량내용으로 가입하는 것이 아니라 최초 차량이 출고되어 등록될 당시의 기준으로 가입해야 합니다. 구조변경으로 인해 투입된 비용은 부속품으로 추가해서 가입하면 됩니다. 참고로 구청에서 구조변경 등록이 완료된 경우여야 사고보상에 문제가 없습니다."
216,"1년 이내 양도 예정인 차량의 재가입 어떻게 하나","자동차보험은 1년 미만으로 가입하는 경우 단기요율을 적용하기 때문에 보험료가 비싸집니다. 따라서 가급적 1년으로 가입하신 후 차량을 양도하시는 시점에서 계약을 해지한 후 잔여기간 동안의 보험료를 돌려받는 것이 좋습니다. 차량을 경매로 인해 양도하신다면 보험계약을 전부 해지할 수 있으며, 잔여기간 동안의 보험료를 모두 돌려받을 수 있습니다. 다만, 사고로 인해 보험금을 수령한 담보에 대한 보험료는 돌려받을 수 없습니다."
217,"대중교통 사고시 추가로 보상해주는 특약 있나","일반적으로 대중교통사고특약이라고 하는데, 자동차 소유자, 운전자 및 그들의 가족이 대중교통(버스, 지하철, 택시, 항공기 등)에 의한 사고로 죽거나 후유장해를 입었을 경우 보상하며, 렌터카로 인한 사고는 보상하지 않습니다. 모든 보험사에서 가입할 수 있으며, 삼성화재는 대중교통사망사고특약, 메리츠화재는 패밀리교통사고담보특약, 한화손해는 대중교통사고사망 및 의료비담보특약 등으로 보험사별로 특약명은 다릅니다. 보험료 수준은 3천원에서 10만원대 수준입니다. 보험사 및 가입조건에 따라 보험료와 보상기준은 달라지므로 정확히 안내받은 후에 가입하시기 바랍니다."
218,"외국생활 후 귀국시 외국에서의 자동차 무사고 할인승계되나","국내의 자동차보험사에서는 외국에서의 무사고 할인율을 인정하지 않고 외국에서 보험가입한 기간만 보험경력으로 인정하고 있습니다."
219,"플러스자동차보험 중 자기부담금이 0원인 경우도 있나","자기부담금은 자기차량손해에서 설정하는 것으로서 소액사고의 보험처리를 방지하려는 목적으로 시행되고 있으며, 보험가입자가 자차수리비의 일정액을 부담하는 것입니다. 자동차보험 중 최저 자기부담금은 2011년 2월 자기부담금 정율제 변경 이후 아래와 같이 변경되었습니다.
[2011년 2월 자기부담금 정율제로 변경 이후]
자기차량손해의 자기부담금이 정액제에서 정율제 자기부담금은 보험처리시 결정되며, 자기차량손해액의20%로 결정됩니다. 자기부담금의 최저한도는 물적사고할증기준의 10%, 최고한도는 50만원입니다."
220,"보험가입 후 운전경력 인정 항목을 알았다면 환급되나","군대 운전병 경력, 외국에서 자동차보험 가입경력, 법인체에서 운전직 근무경력 등은 보험가입경력과 동등하게 인정받을 수 있습니다. 보험 가입할 때 인정받지 못했더라도 운전경력을 입증할 수 있는 서류를 제출하면 보험기간 종료 후에도 차액 보험료를 돌려받을 수 있습니다."
221,"주차 중 사이드브레이크 풀리면서 사고시 책임은","차량 운전자에게 자동차의 주차시 안전장치를 철저히 하지 않은 (또는 차량이 결함이 있었다면 이를 철저히 점검하지 않은) 과실이 있으므로 사고에 대한 배상책임이 발생하며, 자동차를 소유, 사용, 관리하던 중 발생한 자동차사고에 해당되므로 대인배상 및 대물배상으로 보험처리가 가능합니다."
222,"무보험차량이 주차된 차를 들이받은 경우 보상되나","무보험자동차에 의해 차량손해가 발생했다면 가해자에게 직접 손해배상을 청구해야 합니다. 가해자가 원만히 처리를 안 해줄 때는 자차에 가입되어 있으면 자차로 보상을 받고 보험사에서 가해자에게 구상권을 행사할 수 있습니다. 만일 자차에 미가입되어 있다면 피해자가 직접 가해자에게 민사소송을 제기해야 합니다."
223,"상속받은 차량 운행중 사고시 자동차보험에서 보상되나","보험계약자 또는 기명피보험자가 보험기간 중에 사망하는 등으로 인하여 상속인이 피보험자동차를 상속하는 경우에는 이 보험계약도 승계된 것으로 봅니다. 때문에 상속인이 운전자범위에 포함이 된다면 사고 시 보상처리를 받을 수 있습니다. 다만, 보험기간이 종료되거나 자동차의 명의를 변경하는 경우에는 상속인을 보험계약자 또는 기명피보험자로 하는 새로운 보험계약을 맺어야 합니다."
224,"다이렉트는 직접 사고접보 하니까 더 빠르지 않나","다이렉트든 일반보험이든 어느 보험사나 사고접보는 보상접수센터에서 받아 각 지역의 보상사무소로 배정을 해 줍니다. 사고보상은 각 지역별 보상사무소에서 처리합니다. 그렇기 때문에 누가 사고접보를 하든지 시간 차이는 없습니다. (교보는 보험가입자에게 가입 당시에 보상담당자를 지정해 준다고 말하지만 눈속임에 불과합니다. 그에게 사고접보를 해봐도 보상접수센터에 직접 접보해 달라거나 혹은 그가 접수받아서 다시 보상접수센터에 접보할 뿐입니다. 또 그는 보험가입자를 위해 일하지 않습니다)
보험가입자
      A지역 보상사무소
  ↘
보상접수센터
↗
  보험대리점
→
→
B지역 보상사무소
  ↗
  ↘
  보상담당자
    C지역 보상사무소
교통사고의 현장 수습은 법에 따라 어차피 운전자가 직접 해야되는 것이지 보험사가 대신해 줄 수 없습니다. 보험사 보상담당자가 사고 현장에 빨리 오는 이유도 보상금을 줄이려는데 1차적인 목적이 있을 뿐입니다. 또 과실비율은 쌍방 차량의 보험사끼리 판례집을 보고 결정하는 것이지 빨리 오는 보험사가 더 유리해 지는 것도 아닙니다.
  사고접보를 빨리 하는 것이 유리할까요, 아니면 보험약관을 잘 아는 전문가와 상담해서 요모조모 알아본 후 하는 것이 유리할까요? 당연히 전문가와 상담하는 것이 유리합니다. 소송할 때 법무사나 변호사를 이용하는 것이 유리한 것과 다를 바 없습니다. 보험사가 사고접보를 빨리 하라고 독촉하는 것은 보상금을 줄이려는 방편이지 보상금을 많이 주려는 호의가 아님을 명심하십시오."
225,"화물차에서 RV 변경시 할인할증 승계되나","1톤 이하 화물차와 10인승 이하 승용차는 서로 할인할증률 승계는 가능합니다. 다만 보험승계는 안되므로 승계받은 할인할증률을 적용해서 새로 자동차보험을 가입해야 합니다. 1톤 초과 화물차와 10인승 이하 승용차는 할인할증률 승계도 안되므로 기본 11등급을 적용해서 새로 자동차보험을 가입해야 합니다."
226,"해외체류 후 다시 자동차보험을 가입할 때 언제 가입하나",""해외체류 입증서류를 준비하여 하루라도 빨리 보험에 가입하는 것이 좋습니다."
자동차보험에서 해외체류 기간은 '존재하지 않은 기간'으로 봅니다. 그러므로 과거에 무사고 보험 경력을 갖고 있는 운전자는 '해외 체류에 대한 입증서류'를 제출한 후, 하루라도 빨리 보험에 가입하여 이전의 할인율을 승계 받는 것이 좋습니다. 그러나 과거 국내에서 보험사고 경력이 있는 운전자라면 해외 체류 사실을 신고하는 것이 좋은지 나쁜지를 보험전문가와 상담하십시오. 이 경우에도 무보험 기간이 얼마나 되는지, 이전의 사고할증률은 얼마인지가 손익을 결정하는 중요한 변수입니다."
227,"내가 내 명의의 다른 차량에 사고를 내도 보상되나","대물배상은 피보험자가 다른 사람의 물건을 파손시켜 손해배상책임을 지는 경우에 보상하는 보험입니다. 피보험자가 자기 소유의 다른 차량을 파손시킨 경우에는 파손된 차량도 자기 소유물이므로 피보험자에게 법률상 손해배상책임이 발생하지 않아(자기가 자기에게 손해를 입힌 경우 민법상 손해배상청구권이 발생하지 않음) 대물배상으로는 보상을 받을 수 없습니다. 약관상 대물배상에 있어서 피보험자나 그 부모, 배우자, 자녀가 소유, 사용, 관리하는 재물에 생긴 손해에 대해서는 보상하지 않는 것으로 규정하고 있습니다. 다만 피해차량이 자기차량손해에 가입하였을 경우 각 차량의 자기차량손해로 보상을 받을 수는 있습니다."
228,"비에 잠겨 추락 후 떠내려간 경우 자동차보험에서 보상되나","자동차보험 표준약관의 자기차량손해 보상내용 규정에 의하면 "타차 또는 타물체와의 충돌, 접촉, 추락, 전복 또는 차량의 침수로 인한 손해"는 보상받을 수 있는 손해입니다. 자동차보험의 자기차량손해 담보에 가입했다면 추락과 침수 모두 자기차량손해의 보상 항목이므로 보상받을 수 있습니다."
229,"유상운송위험담보특약 어떻게 가입하나","학원 등에서 본인 소유의 차량으로 학원생 등을 운송하고, 계약기간 동안 운송한 대가로 급여를 받는 경우 보험가입 시 유상운송위험담보특약요율을 적용하도록 별도로 요청해야 합니다. 유상운송위험담보특약 부과대상 차량은 7인승 이상 승용차 또는 11인승 이상 승합차이며, 보험사에 따라서 적용요율이 다르긴 하지만, 보통 대인배상I을 제외한 나머지 담보에 대해 150~300%의 요율을 할증하고 있습니다."
230,"자동차보험 가입경력을 만들어 장래의 보험료를 절약하는 방법","자동차보험료는 보험가입경력에 따라 보험료가 낮아집니다. 따라서 장래에 보험가입경력으로 인정받아 보험료를 절약하기 위해서는 다음과 같이 준비하시기 바랍니다.
군대, 관공서, 법인체 등에서 운전하는 사람은 꼭 보직을 운전직으로 변경하십시오.
가족이 함께 쓸 차를 처음 구입한다면 가족 중에서 보험가입경력을 인정받을 수 있는 사람의 명의로 차를 등록하십시??
외국에 장기간 나갈 때는 자동차보험 가입증명서를 영문으로 발급받으십시오. 외국에서도 국내의 자동차보험 가입경력을 인정해 주므로 보험료를 절감할 수 있습니다.
외국에서 자동차보험을 가입했다면 귀국할 때 운전자명이 기재된 보험가입 증명서를 영문으로 발급받으십시오."
231,"자동차보험 가입시 택시운전경력 할인되나","택시운전 경력이 있는 경우 운전경력 기간만큼 보험가입경력 할인을 동일하게 적용받을 수 있습니다. 만일 보험가입시 경력할인 적용을 받지 못했다면 택시운전경력증명서를 제출하여 소급 적용을 받을 수 있습니다. 참고로 택시운전경력은 보험가입경력할인율과 동일하게 인정받을 수 있지만, 무사고할인율에는 적용되지않습니다."
232,"상속받은 2대 차량 보험가입자를 누구로 하나","자동차보험은 운전자 범위가 좁을수록, 운전자의 연령이 높을수록 보험료가 저렴합니다. 따라서 보험료측면에서는 차량을 각각 한대씩 상속받아 각각 본인의 차량만 운전이 가능하도록 자동차보험에 가입하는 것이 유리합니다. 이렇게 할 경우 각각 기명피보험자 1인으로 본인의 연령에 맞춰서 보험에 가입할 수 있기 때문에 보험료를 절약할 수 있습니다.
  만약 차량 2대를 두 분이 모두 운전해야 한다면 운전자범위와 운전자연령은 차량 2대를 각각 나누어 소유하시든지 두 분 중 한 분이 모두 소유하시든지  동일해 집니다. 따라서 운전자범위와 운전자연령으로 인한 보험료 차이는 발생하지 않습니다. 다만 다른 조건이 동일한 경우 기명피보험자의 나이가 많을수록, 여성일수록 보험료가 저렴합니다.(다만 일정연령을 초과할 경우에는 연령이 많아질수록 보험료가 비싸집니다)  또한 한 분이 2대의 차량을 모두 소유하실 경우 2대의 차량 중 한대의 차량에서 사고가 발생하면 다른 차량의 보험료도 함께 할증된다는 점에 유의하셔야 합니다."
233,"계약 후 자동차보험료 적용요율 변동시 차익금 환급되나","일단 계약을 하신 이후에는 보험료 적용요율 변동으로 인한 환급 및 추징이 발생하더라도 계약 도중에 정산되지 않습니다. 즉 변동 보험료는 이후 갱신할 때 적용하게 됩니다.

특약의 신설이나 요율 변경 등으로 보험료의 변동이 생겼을 때 기존에 보험계약이 유지중인 경우에는 해당 조건으로의 변경이 불가능합니다. 즉, 특약 신설 또는 요율 변경 이후에 새롭게 가입하는 경우에만 적용받을 수 있습니다. 만약 변경된 조건으로 가입하려면 기존 계약을 중도에 해지하고 새로 가입하셔야 합니다. 다만 중도에 해지할 때에는 경력 인정이나 환급금 계산 등에서 불리한 적용을 받을 수 있기 때문에 신설된 조건으로 할인받는 것보다 손해를 볼 수 있으므로 신중하게 결정하셔야 합니다. "
234,"키박스에 운전키 꽂힌 채 부러져도 잠금장치 해제되나","키박스에 운전키가 꽂혀 있다고 하더라도 긴급출동 서비스를 이용하여 잠금장치 해제는 가능합니다. 다만 키박스에 관한 점검 및 수리 부분은 가까운 정비소를 가서 받아야 합니다."
235,"외국생활 후 귀국시 과거 국내에서의 자동차 무사고 할인승계되나","국내에서 자동차보험을 가입하지 않은 무보험 기간이 3년 이내라면 과거에 가입했던 자동차보험의 무사고 할인율을 승계받을 수 있습니다. 무보험 기간은 국내에 거주하면서 자동차보험을 가입하지 않은 기간을 말하며 외국에서 체류한 기간은 제외합니다."
236,"자동차보험 가입시 의무경찰 운전경력 인정되나","의무경찰에서 운전병으로 복무한 경력에 대하여는 보험사마다 인정 여부가 다르므로 단정적으로 가부를 답변드리기 어렵습니다."
237,"상대방 과실로 보험처리해도 내차가 사고차로 등록되나","사고이력조회 서비스는 차량이 사고로 인해 수리를 받은 적이 있는지를 확인할 수 있는 서비스 입니다. 비록 상대방의 100% 과실로 상?鍮堧? 보험에서 처리가 되었다고는 하나, 일단 사고로 인해 차량이 수리를 받았기 때문에 사고이력조회에서 조회가 됩니다."
238,"종합보험을 든 경우 다른 교통상해보장보험 가입 어떤가","자동차보험의 보장내용 중에 대인배상Ⅱ에서 보상받을 수 없는 피보험자(운전자)의 상해를 보상하는 것은 자기신체사고 담보 입니다. 자기신체사고는  피보험자가 운전 중 자동차사고로 사망하거나 후유장해가 발생한 경우와 부상을 입은 경우 가입금액을 한도로 하여 사망보험금 또는 후유장해보험금과 치료비를 보장합니다. 개인용자동차보험의 자기신체사고담보에서 사망보험금 또는 후유장해보험금 가입금액은 최고 1억원, 부상치료비는 가입금액에 상관없이 2,000만원을 한도로 보장됩니다. (자동차상해 담보의 경우 사망 또는 후유장해에 대해서는 2억원까지 보장하고 부상치료비도 최대 2천만원까지 보장합니다)
  자동차보험의 자기신체사고 가입금액을 3,000만원정도로 가입하는 경우가 많은데, 피보험자의 사망 또는 후유장해로 인한 보장이 충분하다고 보기는 어렵습니다. 또한 교통사고로 인한 사망 및 후유장해 보장은 자동차 운전 중 사고에 국한된 것이 아니기 때문에 보장범위가 자동차보험의 자기신체사고보다 넓고, 상해사망 및 후유장해를 교통사고로 한정할 경우 보장보험료도 그리 큰 편이 아니기 때문에 별도로 교통상해보장을 추가하는 것도 나쁘지 않을 것으로 생각됩니다."
239,"운전하던 자녀가 군대나 유학을 간 경우 보험료 절약법","자녀운전자 때문에 비싼 보험료를 냈는데 그가 군대나 유학을 갔나요? 그렇다면 보험사에 운전자의 범위를 부부운전자 또는 1인운전자로 변경하고 운전자 연령도 높여 달라고 신청하십시오. 변경을 신청한 날로부터 나머지 보험기간 동안의 보험료 차액을 돌려받을 수 있습니다. 휴가를 나오거나 제대를 하면 어떻게 하느냐고요? 그 때는 다시 처음 가입했던 대로 돌려놓으면 됩니다. 물론 변경을 신청한 날로부터 나머지 보험기간 동안의 보험료 차액을 더 내야 합니다. 이렇게 사정에 따라 가입조건을 변경하는 것이 현명한 보험가입자입니다.
[참고] 개인 소유 승용차, 16인승 이하 승합차 및 1톤 이하 화물차만 가족운전자 한정운전 특별약관에만 해당됩니다. 또한 자녀운전자가 여럿이라면 그들 모두의 운전 여부를 검토하십시오."
240,"면허정지, 취소로 운전이 불가능한 경우 보험만 해약되나","보험기간 도중 면허 정지나 취소로 인해 더 이상 운전을 할 수 없는 경우라도 차량을 양도하거나 폐차하지 않는 한 최소한 의무보험은 가입을 하여야 합니다. 의무보험은 차량운행 여부와 관계 없이 차량을 소유하고 있다면 반드시 가입해야 하는 보험이기 때문입니다.
  의무보험을 제외한 나머지 보험종목은 해지할 수 있으나, 잔여기간에 대해 단기요율로 산출되므로 가입자가에게 불리하게 적용됩니다."
243,"차량 자체 결함으로 인한 사고도 자동차보험에서 보상되나","자기차량손해 약관에서는, 자동차 자체의 결함으로 발생한 손해(외래의 사고에 직접 관련이 없는 전기적, 기계적 손해)는 보상하지 않는 손해로 분류되어 있습니다. 또한 일부 부속품의 결함으로 발생한 손해도 보상이 되지 않습니다.
  다만 피보험자동차를 소유, 사용, 관리하는 동안에 타차 또는 타물체와의 충돌, 접촉, 추락, 전복 또는 차량의 침수로 인한 손해 및 화재, 폭발, 낙뢰, 날아온 물체, 떨어지는 물체에 의한 손해 또는 풍력에 의해 차체에 생긴 손해를 보상합니다."
244,"특정기간동안 일시적으로 보험중지 가능한가","자동차보험을 일시적으로 중지시킬 수는 없으며, 임의보험(의무보험인 대인배상Ⅰ, 대물배상 1천만원 제외한 나머지 담보)에 대한 해지는 가능합니다."
245,"렌터카 운행 중 사고로 부상시 자동차보험에서 보상되나","렌트카 운행 중 사고가 난 경우 렌트카 차량에 가입되어 있는 자동차보험에 자기신체손해가 가입되어 있다면, 보험사로부터 부상급수별 치료비를 한도로 보상처리를 받으실 수 있습니다."
246,"자동차보험 가입시 법인체 운전기사 경력 인정되나","법인으로 사업자 등록이 되어 있는 업체라면 보험가입경력으로 인정받을 수 있습니다. 해당 경력을 인정받으려면 반드시 법인에서 발행한 재직증명서 또는 경력증명서에 운전직으로 표기되어 있어야 하며, 단순히 업무상 차량을 운전했거나 서류에 다른 직종으로 표기되어 있으면 인정받을 수 없습니다."
247,"자동차보험가입 날짜를 변경하는 방법","일단 기존 보험의 만기일에 맞춰 1년으로 자동차보험을 가입한 후에 본인이 원하는 날에 다시 재가입한 후 먼저 가입했던 계약을 해지하면 됩니다. 이 때 가입한 보험사와 계약조건을 동일하게 하면 경과기간에 대해 일할 계산으로 하기 때문에 보험료에 있어 손해는 없습니다. 하지만 가입한 보험사가 서로 다르거나 계약조건을 다르게 했다면 경과기간에 대해 단기요율로 계산하기 때문에 보험료 중 일부를 손해보게 됩니다."
248,"차량별로 저렴한 보험사 다른 경우 가입 방법은","본인 명의로 2대 이상 보유시 보험사와 만기일을 일치시켜서 하나의 증권으로 가입하는 동일증권 계약이 일반적으로 유리합니다. 하지만 과거 3년간 사고가 없다면 동일증권 계약으로 하지 않고 차량별로 유리한 보험사로 가입해도 불이익은 없습니다. 다만 보험기간 도중에 사고처리를 한 적이 있는 경우 다음 갱신시 동일증권으로 가입하면 사고가 없는 다른 차량에 동일하게 할증 적용되는 것을 방지할 수 있습니다."
