_id,question,answer
131,"건강보험과 암보험은 중복 보상되나","[보상청구>보상금액결정]
중복 보상이 안된다던데, 건강보험하고 암보험 동시에 가입되어있다면?
 보험은 중복보상이 안된다는 말을 본것같은데요...
만약 건강보험에 암을 특약으로하고 암보험을 동시에 가입했다면
중복보상이 안되나요?? 그럼 한곳에서만 보상을 받을수있는건가요??
    암보험은 생명보험상품이므로 중복보상이 가능합니다.
중복보상이 되지않는것은 손해보험입니다 ^_^
건강보험을 가입하실 때 암특약을 추가하여 가입하였고
암보험도 동시에 가입하였다면, 암이 발생하였을때 각각에서 보상받으실 수 있습니다.
건강보험은 암을 포함한 다양한 질병(뇌졸중, 급성심근경색증, 심장질환, 간질환, 고혈압, 당뇨병 등)들의
입원비,수술비,간병비,요양비 등도 종합적으로 보장하는 보험상품이고
암보험은 질병중 가장 발병율이 높은 암을 집중적으로 보장하는 보험상품으로
'암'을 주계약 대상으로 한 생명보험 상품을 의미합니다.
손해보험에서는 아직 '암'만을 단독으로 대상으로 한 상품이 거의 없습니다.
그래서 '암'보험은 주계약이 암이란 사고에 한정되기 때문에 사망이 주계약일 때보다 가격이 쌀 수 있습니다.
만약 지금 보험 가입이전이시고, 두가지 보험중 한가지만 가입하신다고 하면 건강보험을 추천하고 싶습니다.
그러나, 암보험은 보장해주는 영역이 암에 한정되는만큼 보험료가 저렴하므로, 경제적인 입장에서
암보험을 우선적으로 가입하고 추후에 보장받는 질병의 범위를 넓히시려면 건강보험을 가입하시면서
암보장을 제외하고 가입하시는 방법도 있습니다.
만약 암이 포함된 건강보험에 암보험까지 함께 든다면 경제적인 손실이라고 볼수 있습니다.
따라서 암보험을 따로 가입하고자 한다면 가지고 계신 보험 내용중에 암이 포함되어있는지
알아본 이후에 가입하시는것이 좋습니다.
현재 내가 가지고 있는 보험중에 중복되는 보장이 있는지 알아보시려면 보험넷 사이트의
보험비교 프로그램을 이용하시면 좋습니다.  
 "
132,"건강보험 계약 부활시 별도로 건강진단을 받아야 하는 이유는","보험료가 2개월 연속 미납된 경우 관련계약은 3개월이 되는 시점부터 효력이 중지가
되며 이를 효력상실이라하며 효력상실된 계약은 실효일로부터 2년이내에 부활청약을
할 수 있습니다. 그러나 부활청약을 하실때는 신계약과 동일한 계약사정기준에 의하
여 심사를 하게 되며 이 경우 최초 계약일과 여러가지 계약조건이 바뀐 경우(예를 들
어 피보험자의 보험나이가 더 많아진 경우 등) 건강진단을 받아야 하는 경우가 발생합
니다.
 "
136,"고관절 인공 이식 수술 환자 건강보험가입 가능한가","고관절인공수술에 대해서는 보험사의 심사를 받아보아야 정확한 가입여부를 알 수 있습니다. 다만 현재 알려주신 내용만으로 판단해 볼 때 수술부위에 대한 부담보(해당 부위의 질병은 보장하는 않는 조건)및 상해담보 가입에 제한이 있을 수 있습니다. 또한 청약과정에서 인공관절을 삽입하시게 된 사유 및 정확한 치료방법 등이 포함된 소견서가 필요할 수도 있으며, 장해여부에 대한 확인도 필요합니다.
의료실비를 보장받으시려면 손해보험사의 건강보험에 가입하셔야 합니다. 의료실비 보장상품은 약관에서 보상하지 아니하는 손해로 규정한 질병이나 상해에 대해서는 보상하지 않습니다.(보상하지 아니하는 손해에 대해서는 약관을 참조하시기 바랍니다.)"
137,"국민건강보험과 민영건강보험의 보장항목 어떻게 다른가","국민건강보험의 건강보험은 국민 모두가 평소에 조금씩 모아 두었다가 자신과 가족 또는 이웃들이 병이 났을 때 사용하여 건강을 유지할 수 있게 도와줍니다.
국민건강보험의 대상
국내에 거주하는 국민은 모두 대상입니다. 총 대상자는 4,740만 명(인구의 97%)이며 '직장가입자'와 '지역가입자' 이렇게 두 부류로 나뉩니다. 직장가입자(58%)는 근로자, 사용자, 공무원·교직원이고, 그의 부양가족들은 피부양자가 될 수 있으며, 지역가입자(42%)는 직장가입자를 제외한 도시 및 농어촌 지역주민입니다. 건강보험 대상에서 제외되는 157만 명(인구의 3%)은 국가로부터 보호를 받는 의료급여대상자입니다.
국민건강보험의 납부
직장가입자는 보수의 4.48%를 직장과 본인이 50%씩 냅니다. 지역가입자는 소득·재산·자동차·가구원수(성, 연령) 등을 종합하여 점수로 만들어서 부과하며 보험료의 일부를 정부에서 지원해 주는데, 국고에서 35%, 건강증진기금에서 15%를 제공합니다.
국민건강보험의 적용
질병 등의 치료를 위해 병, 의원에 입원을 할 경우 진료비의 80%를 건강보험에서 부담하고, 외래진료를 받을 경우 50∼80%(병·의원 종류에 따라 다름)을 부담합니다. 병·의원이 진료비를 청구하면, 건강보험 심사평가원에서 적정한지를 심사하고 그 결과에 따라 건강보험에서 비용을 지급합니다. 또한 질병 뿐 아니라 분만이나 사망의 경우에도 그 비용을 보조해 주는데, 출산비와 장제비(장례비용)가 그것입니다. 이 경우, 일정 금액을 현금으로 지원해줍니다.
  민영보험에서 건강보험을 가입하면 아래와 같은 혜택을 추가로 볼 수 있습니다.
민영건강보험은 진단금, 수술비, 입원비를 기본적으로 보장합니다. 통원비, 재해사망금, 건강회복자금 등을 특약으로 보상하는 상품도 있습니다만 드문 일입니다. 좋은 건강보험을 선택하려면 보장항목, 보험금액 및 보험료 수준 등을 종합적으로 검토하십시오. 건강보험의 보장항목별 내용은 아래와 같습니다.
진단금
뇌출혈 및 급성 심근경색증과 같은 중대질병(CI, critical illness)이 발병했을 때 지급하는 보험금을 말합니다. 중대질병의 종류는 상품별로 다르지만 대개 뇌출혈과 급성 심근경색을 포함하고 있습니다. 중대질병의 발병시 진단금을 전혀 지급하지 않는 상품도 있고뇌경색, 말기 신부전증, 말기간질환 및 말기폐질환 등도 중대질병에 포함시켜 진단금을 지급하는 상품도 있습니다. 진단금은 중대질병이 발병하면 실제 치료비와 상관없이 정액으로 지급합니다. CI(critical illness)보험의 개념이 건강보험에 도입된 것이라고 볼 수 있습니다. 진단금의 수준은 보험약관에서 정하는데 보험사의 상품별로 크게 다를 수 있습니다.
수술비
건강보험에서 보상하는 질병 및 재해로 '국내의 병원, 의원 또는 이와 동등하다고 인정되는 국외의 의료기관(이하 병원)'에서 '의사 자격증을 가진 자(이하 의사)'에 의하여 수술을 받은 경우에 지급됩니다. 얼마의 수술비를 지급하는지는 보험약관에서 정하는데 보험사의 상품별로 크게 다를 수 있습니다.
입원비
건강보험에서 보상하는 질병 및 재해로 병원에서 의사의 관리 하에 치료를 받은 경우에 지급됩니다. 입원비는 일당으로 지급됩니다. 입원비를 지급하는 질병 및 재해의 종류와 보험금의 한도는 보험약관에서 정하는데 보험사의 상품별로 크게 다를 수 있습니다.
기타
일부 상품에서는 피보험자가 통원비, 재해사망금, 건강회복자금 등을 특약으로 선택할 수 있습니다. 통원비는 특정한 질병으로 통원치료를 받을 때 일당으로 지급합니다. 재해사망금 및 건강회복자금은 보험약관에서 정한 사유가 발생했을 경우에 정액으로 지급합니다."
138,"루마티스 관절 진단시 건강보험가입 가능한가","류마티스약을 지금 복용하신다면 건강보험 가입은 어렵습니다. 류마티스의 경우 완치되어 더이상 치료를 요하지 않으실 때 가입 문의하시기 바랍니다."
140,"만기환급금 중 적립금이란 무엇인가","손해보험사 건강보험의 보험료는 보장보험료와 적립보험료로 구분되는데 적립보험료가 이자율에 따라 적립된 금액이 만기환급금을 구성합니다. 그런데 만기환급금은 첫째, 이자율의 변동(변동금리가 적용됩니다.)에 따라 달라질 수 있고, 둘째 만기환급금이 5년마다 자동갱신되는 담보의 보험료인상에 따른 대체납입의 재원으로 사용되기 때문에 최초 금액과 달라질 수 있습니다. 따라서 통합보험의 경우에는 만기환급금이 없으며, 다른 상품도 만기환급금이 최초 가입시점의 예상금액보다 작거나 없을 수도 있습니다."
143,"병원 원무과 직원 건강보험 가입가능 여부","병원 원무과 직원의 건강보험 가입이 가능한지요?
메리츠화재: 의료사무원(사무장, 원무과 직원)은 전면 인수제한 직종이나, 3차 의료기관(종합병원, 대학병원) 종사자는 여기서 제외되어 가입이 가능합니다.
쌍용화재: 인수제한 직종으로 전산으로 인수심사 요청을 한 후에 정확한 결과를 확인할 수 있습니다.
동양생명: 가입 가능합니다.
금호생명: 입원특약 가입 불가입니다.
흥국생명: 가입 가능합니다.
미래에셋생명: 상해 관련하여 가입제한입니다.
AIG생명(오프): 가입 불가입니다."
159,"비활동성 B형간염보균자 건강보험 가입가능한가","검진결과에 따라 달라지겠지만 모든 보험사가 동일한 가입심사 기준을 적용하는 것은 아닙니다. 가입심사 기준은 보험사나 보험종목에 따라 달라 질 수 있습니다. 따라서 특정보험사에서 가입을 거절하였다고 해서 모든 보험상품에 가입할 수 없는 것은 아닙니다. 다만 가입이 가능한 경우라도 진단을 받으셔야 하며, 특정부분의 보장은 제외될 수 있습니다."
161,"생명보험사 건강보험vs손해보험사 건강보험 어떤 게 좋은지","저는 솔직히 일한다고 바빠서 병원 갈 일이 잘 없습니다...
보통 아파도 그냥 참죠...
근데 와이프는 병원에 자주 가는 편입니다...
그래서 집사람 앞으로 민영의료보험 또는 실손보험
하나 가입할려고 하는데요...
생명보험사가 나은지 아니면 손해보험 쪽이 좋은지
알려주세요.
  먼저 간략하게 생명보험과 손해보험의 특징에 대해서 알아볼까요..
생명보험은 사망, 후유장애에 대한 보장, 그리고 중요질병에 대한 보장에 중점을 둔 보험이며, 특히 열거주의라 하여 약관에 명시되어 있는 병에 대해서만 보장을 받으실 수 있습니다. 즉 약관에 없다면 보장받으실 수 없으신거죠, 요즘 한창 문제가 되고 있는 광우병에 대해서 보장을 받지 못하는거죠..
손해보험은 주로 의료실비(실제 병원가서 내가 지불한 돈)를 보장을 합니다. 즉 진찰료, 검사료, 방사선료, 투약 및 처방료, 주사료, 이학요법료, 처치료, 수술료, 마치료, 병실료, 식대 등 내가 병원가서 낸 돈 거의 전부를 보장받으실 수 있습니다.
또한, 손해보험은 포괄주의라 하여 약관에 명시되어 있는 몇몇 질병만 빼고 나머지 다 보장이 가능하므로 광우병에 대해서 보장을 받으실 수 있게 됩니다.
그리고 간단히  부부의 경우에 어떻게 보험을 구성해야 할 지 알아볼까요.
가장인 경우- 사망>후유장애>의료비>배상책임
배우자 - 의료비>후유장애>배상책임>사망
만약 자녀가 있다면, 후유장애>의료비>배상책임>사망
위의 보장순위에 따라 보험을 구성하시면 어디가서도 보험 잘 못 들었다는 소리를 듣지는 않으실겁니다.!
결론적으로, 부인께서 병원을 자주 이용하시니 손해보험의 의료실비를 보장하는 상품을 선택하신다면 후회하지 않으시겠네요.
  생명사는 어떤 질병이 걸리면 얼마을 주겠다는 정액 보상이고~
화재사는 사고나 질병이 발생했을때 병원에 가게 되면 실제 사용한
의료비을 보상해 준다고 이해 하시면 됩니다~
또 한가지 생명사에 진단비나 수술비 입원비등을  특약으로 추가 할 수 있습니다~~
생명사에서도 실비에 대한 보장이 가능 하다는 뉴스가 어제 나왔습니다~
그러나 생명사에 실비는 비급여에 80%보상이 되는 점을 감안 한다면 아직까지는 화재사가 생명사 보다는 더 유리 합니다~
 "
164,"손해보험상품 '의료비보장 5년마다 갱신된다'는 의미","손해보험사 건강보험상품의 의료비보장은 다음의 조건을 만족할 경우 5년마다 자동으로 갱신됩니다.
1. '자동갱신 특약의  갱신거절사유' 에 해당되지 않는 경우.
2. 계약자가 별도로 갱신거절의사를 밝히지 않는 경우.
3. 갱신후 변경된 보험료를 계약자가 납입하는 경우.
자동갱신 특약의 갱신거절사유는 일반적으로 의료비는 누적금액이 1억원 이상 보험금이 지급된 경우, 입원비(일당)는 누적금액 1천만원 이상 보험금이 지급된 경우이며, 상품에 따라서는 거절사유를 별도로 약관에 표시하지 않은 곳도 있습니다. 갱신 후 보험료가 변경되는 것은 갱신시점마다 피보험자의 연령, 의료수가 상승율, 실적손해율 등을 반영하여 보험료를 재계산하기 때문입니다. 보험료가 재계산되어 인상된다고 해도 적립보험료에서 대체납입되는 경우 보험료를 추가로 납입하지 않아도 됩니다.
자동갱신 특약의 갱신거절사유에 해당되지 않는 한 특정질병으로 인해 보험사의 손해가 커졌다고 해서 개별계약의 갱신을 거절할 수 는 없습니다."
165,"손해보험상품 특징","손해보험사 건강보험상품의 경우 납입보험료 중 일정부분은 적립보험료로 구성되기 때문에 순수보장형 상품은 없으며 모두 만기환급형입니다.
손해보험사 건강보험 상품 중 15년 만기의 상품에 가입하신다면 15년 이후 다른 상품으로 재가입을 하셔야 합니다. 이런 경우 15년 동안 질병이나 상해로 병원치료를 받고 보험금을 수령하셨다면 재가입에 제한이 따를 수 있습니다. 보험료 수준도 보험가입연령, 의료수가 등을 고려할 때 비싸질 가능성이 높습니다."
167,"위 용종제거수술 환자 건강보험가입 가능한가","대부분의 보험사가 수술 후 일정기간이 지나야 가입이 가능하며 소견서를 첨부하여 심사를 받아야 합니다. 가입이 가능하더라도 용종이 있었던 부위의 질병에 대해서는 일정기간 또는 전기간 동안 보장받지 못하는 제한이 있을 수 있습니다. 정확한 가입여부는 청약을 통해 수술내용에 대하여 보험사로 정확하게 고지해야 알 수 있습니다."
168,"위궤양 후 위염으로 호전 시 건강보험 가입가능한가","최근에 위궤양으로 치료를 받은신 적이 있고, 현재도 위염으로 치료 중이라면 건강보험 가입은 어렵습니다. 위궤양의 경우 완치 후에도 일정기간(최소 6개월 이상이며 손해보험사의 경우 치료기간에 따라 3년 이상의 기간이 경과해야 합니다.)이 경과해야만 가입이 가능하며, 심사 후 가입이 가능하더라도 위에 발생한 질병에 대해서는 보장하지 않는 조건이 추가될 수 있습니다"
169,"위암수술, 관절염 약 복용시 건강보험 가입가능한가","아버님께서는 보험을 가입하시는데 특별한 문제가 없지만 어머님의 경우, 과거 위암진단을 받으셨다면 비록 완치가 되었다고 하더라도 보험가입에 제한이 있습니다. 또한 현재 관절염 약을 복용 중이시라면 발병시점, 치료기간 및 방법, 발생부위 등에 따라서 가입이 제한되며, 관절염이 발생한 부위에 대해서는 보장하지 않는 조건으로만 가입이 가능할 수도 있습니다. 다만 정확한 가입여부는 보험사로 병력사항을 고지한 후 보험사에서 요구하는 의사소견서 등을 토대로 심사를 받아 보아야 알 수 있습니다. 기재해주신 내용만으로는 구체적인 답변이 어려우며, 홈페이지를 통해 상담예약을 해 주시면 전문 상담원이 상담을 통하여 가입이 가능한 보험사와 적합한 상품을 추천드리겠습니다"
172,"일반약관과 특약 중 우선시되는 것","특별약관이 일반약관에 우선합니다."
173,"임플란트 치료비를 보장해 주는 건강보험이 있나요?","[보험가입>보장항목 결정]
지금 알아보는게 임플란트를 하게되면 치료비를 보장해주는 보험을 찾고있습니다
있기는 있다고 들었는데 지금 치아가빠진상태여서 임플란트를 하게되어도 보장을 해주는지요 전반적으로 임플란트보험에 대해 알고싶습니다
그리고 제가 가입가능한건지도요
감사합니다~~
    임플란트에 소요된 비용을 보상해주는 보험상품은 없습니다. 보험상품 중 임플란트를 보상해 주는 상품이 있다고 하는 것은 임플란트를 위해 치조골이식수술을 하는 경우 수술비 보장에서 정액의 수술비를 보장하는 경우를 두고 하는 말입니다. 현재 치조골 이식수술비를 지급하는 보험상품은 거의 없으며, 수술비가 큰 것도 아니므로 임플란트만을 위해서 치조골이식수술이 보장되는 상품을 가입하는 것은 좋은 선택은 아닌 것으로 판단됩니다.
 "
174,"입원급여금은 무엇인가","입원이란 의사,치과의사,한의사의 면허를 가진 자에 의하여 질병 또는 재해로 인한 치
료가 필요하다고 인정하는 경우에 자택 등에서의 치료가 곤란하여 의료법 제3조 제2항
에서 정한 병원, 의원 (한의원은 제외)또는 이와 동등하다고 회사가 인정하는 국외의
의료기관에 입실하여 의사의 관리 하에 치료에 전념하는 것을 말합니다.
 "
175,"입원의료실비의 보장 범위는","[보험가입>보장항목 결정]
안녕하세요 보험을 들려다 궁금한것이 있어서요.
질병입원의료실비의 경우 예를 들어 -갑자기 머리가 아파서 2차의료기관(A) 응급실 에서 CT를 찍은결과 대학병원(B)으로 진료의료서를 주어서 - 구급차(환자이송처리료)로 - 대학병원(B)응급실에서 CT기타여러가지검사후 입원하였을 경우(입원의료비)는 어디까지 보상이 되나요. 이모든 과정이 하루에 이루어진 것입니다.
1. 2차의료기관(A) 의료비
2. 환자이송구급차(환자이송처치료) 료
3. 대학병원(B)응급실료
보험은 평생을 가지고 가는 거니만큼 신중하고 신중하게 결정해야 할것 같아서요.보험상품에 따라 입원의료실비의 보험약관이 다른가요. 다른 곳에서는 같다고 하는데요.메리츠화재(무배당 알파플러스 보장보험아니면 삼성쪽에 ....
  [답]
2차의료기관(A)에서 발생한 진료비(검사비): 통원의료?廚罐?보상가능 합니다.
환자이송구급차이용료: 보상대상이 아닙니다.
대학병원(B)응급실료 및 입원치료비: 입원의료비로 보상을 받으실 수 있습니다.
A병원에서 발생한 검사비용은 통원의료비 보상대상이므로 10만원 까지만 보상이 가능합니다. 통원의료비는 하루 동안 여러 병원에서 수회에 걸쳐 통원을 하더라도 하루 동안 발생한 통원의료비 전체에서 10만원 한도까지만 보상되며, 통원(또는 병원)별로 보상한도가 적용되는 것은 아닙니다. 또한 입원의료비로 보상을 받으려면 해당 병원의 입퇴원확인서가 있어야하기 때문에 입원 없이 통원하여 검사만 받은 병원의 진료비는 입원의료비 보상대상이 아닙니다.(해당 병원에서는 입퇴원확인서를 받을 수 없을 것입니다.)
   "
176,"자궁근종수술 기왕증 시 건강보험 가입 가능한가","자궁근종의 경우 보험가입이 거절되는 사항은 아닙니다. 다만 수술 후 1년 가량이 지나야 가입이 가능하며, 근종만 제거했는 지, 자궁 전체를 적출했는 지에 따라서 가입내용이 달라집니다. 근종만 제거한 경우에는 자궁(일부보험사는 자궁뿐만 아니라 난소에 대해서도 부담보 조건으로만 가입이 가능합니다.)에 대한 부담보조건(해당 부위에 발생한 질병은 보장하지 않는 조건)으로 가입하실 수 있으며, 자궁 적출을 한 경우에는 부담보 없이 가입이 가능합니다. 하지만 정확한 가입여부는 보험사에서 요구하는 서류를 첨부한 후 심사를 요청해 보아야 알 수 있습니다."
